accession	protein_id	datatype
BGC0000222.5	BAJ52699.1	GenBank
BGC0000222.5	BAJ52700.1	GenBank
BGC0000222.5	BAJ52701.1	GenBank
BGC0000222.5	BAJ52702.1	GenBank
BGC0000222.5	BAJ52703.1	GenBank
BGC0000222.5	BAJ52704.1	GenBank
BGC0000222.5	BAJ52705.1	GenBank
BGC0000222.5	BAJ52706.1	GenBank
BGC0000222.5	BAJ52707.1	GenBank
BGC0000222.5	BAJ52708.1	GenBank
BGC0000222.5	BAJ52709.1	GenBank
BGC0000222.5	BAJ52710.1	GenBank
BGC0000222.5	BAJ52711.1	GenBank
BGC0000222.5	BAJ52712.1	GenBank
BGC0000223.5	AEE65458.1	GenBank
BGC0000223.5	AEE65459.1	GenBank
BGC0000223.5	AEE65460.1	GenBank
BGC0000223.5	AEE65461.1	GenBank
BGC0000223.5	AEE65462.1	GenBank
BGC0000223.5	AEE65463.1	GenBank
BGC0000223.5	AEE65464.1	GenBank
BGC0000223.5	AEE65465.1	GenBank
BGC0000223.5	AEE65466.1	GenBank
BGC0000223.5	AEE65467.1	GenBank
BGC0000223.5	AEE65468.1	GenBank
BGC0000223.5	AEE65469.1	GenBank
BGC0000223.5	AEE65470.1	GenBank
BGC0000223.5	AEE65471.1	GenBank
BGC0000223.5	AEE65472.1	GenBank
BGC0000223.5	AEE65473.1	GenBank
BGC0000223.5	AEE65474.1	GenBank
BGC0000223.5	AEE65475.1	GenBank
BGC0000223.5	AEE65476.1	GenBank
BGC0000223.5	AEE65477.1	GenBank
BGC0000223.5	AEE65478.1	GenBank
BGC0000223.5	AEE65479.1	GenBank
BGC0000223.5	AEE65480.1	GenBank
BGC0000223.5	AEE65481.1	GenBank
BGC0000223.5	AEE65522.1	GenBank
BGC0000223.5	AEE65482.1	GenBank
BGC0000223.5	AEE65483.1	GenBank
BGC0000223.5	AEE65484.1	GenBank
BGC0000223.5	AEE65485.1	GenBank
BGC0000223.5	AEE65486.1	GenBank
BGC0000223.5	AEE65487.1	GenBank
BGC0000223.5	AEE65488.1	GenBank
BGC0000223.5	AEE65489.1	GenBank
BGC0000223.5	AEE65490.1	GenBank
BGC0000223.5	AEE65491.1	GenBank
BGC0000223.5	AEE65492.1	GenBank
BGC0000223.5	AEE65493.1	GenBank
BGC0000223.5	AEE65494.1	GenBank
BGC0000223.5	AEE65495.1	GenBank
BGC0000223.5	AEE65496.1	GenBank
BGC0000223.5	AEE65497.1	GenBank
BGC0000223.5	AEE65498.1	GenBank
BGC0000223.5	AEE65499.1	GenBank
BGC0000223.5	AEE65500.1	GenBank
BGC0000223.5	AEE65501.1	GenBank
BGC0000223.5	AEE65502.1	GenBank
BGC0000223.5	AEE65503.1	GenBank
BGC0000223.5	AEE65504.1	GenBank
BGC0000223.5	AEE65505.1	GenBank
BGC0000223.5	AEE65506.1	GenBank
BGC0000223.5	AEE65507.1	GenBank
BGC0000223.5	AEE65508.1	GenBank
BGC0000223.5	AEE65509.1	GenBank
BGC0000223.5	AEE65510.1	GenBank
BGC0000223.5	AEE65511.1	GenBank
BGC0000223.5	AEE65512.1	GenBank
BGC0000223.5	AEE65513.1	GenBank
BGC0000223.5	AEE65514.1	GenBank
BGC0000223.5	AEE65515.1	GenBank
BGC0000223.5	AEE65516.1	GenBank
BGC0000223.5	AEE65517.1	GenBank
BGC0000223.5	AEE65518.1	GenBank
BGC0000223.5	AEE65519.1	GenBank
BGC0000223.5	AEE65520.1	GenBank
BGC0000223.5	AEE65521.1	GenBank
BGC0000224.4	AAQ08909.1	GenBank
BGC0000224.4	AAQ08910.1	GenBank
BGC0000224.4	AAQ08911.1	GenBank
BGC0000224.4	AAQ08912.1	GenBank
BGC0000224.4	AAQ08913.1	GenBank
BGC0000224.4	AAQ08914.1	GenBank
BGC0000224.4	AAQ08915.1	GenBank
BGC0000224.4	AAQ08916.1	GenBank
BGC0000224.4	AAQ08917.1	GenBank
BGC0000224.4	AAQ08918.1	GenBank
BGC0000224.4	AAQ08919.1	GenBank
BGC0000224.4	AAQ08920.1	GenBank
BGC0000224.4	AAQ08921.1	GenBank
BGC0000224.4	AAQ08922.1	GenBank
BGC0000224.4	AAQ08923.1	GenBank
BGC0000224.4	AAQ08924.1	GenBank
BGC0000224.4	AAQ08925.1	GenBank
BGC0000224.4	AAQ08926.1	GenBank
BGC0000224.4	AAQ08927.1	GenBank
BGC0000224.4	AAQ08928.1	GenBank
BGC0000224.4	AAQ08929.1	GenBank
BGC0000224.4	AAQ08930.1	GenBank
BGC0000224.4	AAQ08931.2	GenBank
BGC0000224.4	AAQ08932.2	GenBank
BGC0000224.4	AAQ08933.1	GenBank
BGC0000224.4	AAQ08934.1	GenBank
BGC0000224.4	AAQ08935.1	GenBank
BGC0000224.4	AAQ08936.1	GenBank
BGC0000224.4	AAQ08937.1	GenBank
BGC0000224.4	AAQ08938.1	GenBank
BGC0000224.4	AAQ08939.1	GenBank
BGC0000224.4	AAQ08940.1	GenBank
BGC0000224.4	AAQ08941.1	GenBank
BGC0000225.5	AAC18096.1	GenBank
BGC0000225.5	AAC18097.1	GenBank
BGC0000225.5	AAC18098.1	GenBank
BGC0000225.5	AAC18099.1	GenBank
BGC0000225.5	AAC18100.1	GenBank
BGC0000225.5	AAC18101.1	GenBank
BGC0000225.5	AAC18102.1	GenBank
BGC0000225.5	AAC18103.1	GenBank
BGC0000225.5	AAC18104.1	GenBank
BGC0000225.5	AAC18105.1	GenBank
BGC0000225.5	AAC18106.1	GenBank
BGC0000225.5	AAC18107.1	GenBank
BGC0000225.5	AAC18108.1	GenBank
BGC0000225.5	AAC18109.1	GenBank
BGC0000225.5	AAC18110.1	GenBank
BGC0000225.5	AAC18111.1	GenBank
BGC0000225.5	AAC18112.1	GenBank
BGC0000225.5	AAC18113.1	GenBank
BGC0000225.5	AAC18114.1	GenBank
BGC0000225.5	AAC18115.1	GenBank
BGC0000225.5	AAC18116.1	GenBank
BGC0000225.5	AAC18117.1	GenBank
BGC0000226.5	AAP69594.1	GenBank
BGC0000226.5	AAP69592.1	GenBank
BGC0000226.5	AAP69590.1	GenBank
BGC0000226.5	AAP69584.1	GenBank
BGC0000226.5	AAP69578.2	GenBank
BGC0000226.5	ABE03981.1	GenBank
BGC0000226.5	AAP69591.1	GenBank
BGC0000226.5	AAP69581.1	GenBank
BGC0000226.5	AAP69583.1	GenBank
BGC0000226.5	AAP69580.1	GenBank
BGC0000226.5	AAP69589.1	GenBank
BGC0000226.5	AAP69588.1	GenBank
BGC0000226.5	AAP69571.1	GenBank
BGC0000226.5	AAP69577.1	GenBank
BGC0000226.5	AAP69587.1	GenBank
BGC0000226.5	AAP69582.1	GenBank
BGC0000226.5	AAP69575.1	GenBank
BGC0000226.5	AAP69573.1	GenBank
BGC0000226.5	AAP69574.1	GenBank
BGC0000226.5	AAP69572.1	GenBank
BGC0000226.5	AAP69586.1	GenBank
BGC0000226.5	AAP69576.1	GenBank
BGC0000226.5	AAP69585.1	GenBank
BGC0000226.5	AAP69579.1	GenBank
BGC0000226.5	AAP69595.1	GenBank
BGC0000226.5	AAP69593.1	GenBank
BGC0000226.5	AAP69596.1	GenBank
BGC0000227.5	CAA09628.1	GenBank
BGC0000227.5	CAA09629.1	GenBank
BGC0000227.5	CAA09630.1	GenBank
BGC0000227.5	CAA09631.1	GenBank
BGC0000227.5	CAA09632.1	GenBank
BGC0000227.5	CAA09633.1	GenBank
BGC0000227.5	CAA09634.1	GenBank
BGC0000227.5	CAA09635.1	GenBank
BGC0000227.5	CAA09636.1	GenBank
BGC0000227.5	CAA09637.1	GenBank
BGC0000227.5	CAA09638.1	GenBank
BGC0000227.5	CAA09639.1	GenBank
BGC0000227.5	CAA09640.1	GenBank
BGC0000227.5	CAA09641.1	GenBank
BGC0000227.5	CAA09642.1	GenBank
BGC0000227.5	CAA09643.1	GenBank
BGC0000227.5	CAA09644.1	GenBank
BGC0000227.5	CAA09645.1	GenBank
BGC0000227.5	CAA09646.1	GenBank
BGC0000227.5	CAA09647.1	GenBank
BGC0000227.5	CAA09648.1	GenBank
BGC0000227.5	CAA09649.1	GenBank
BGC0000227.5	CAA09650.1	GenBank
BGC0000227.5	CAA09651.1	GenBank
BGC0000227.5	CAA09652.1	GenBank
BGC0000227.5	CAA09653.1	GenBank
BGC0000227.5	CAA09654.1	GenBank
BGC0000227.5	CAA09655.1	GenBank
BGC0000227.5	CAA09656.1	GenBank
BGC0000227.5	CAA09657.1	GenBank
BGC0000227.5	CAA09658.1	GenBank
BGC0000227.5	CAA09659.1	GenBank
BGC0000227.5	CAA09660.1	GenBank
BGC0000227.5	CAA09661.1	GenBank
BGC0000227.5	CAA09662.1	GenBank
BGC0000227.5	CAA09663.1	GenBank
BGC0000227.5	CAA09664.1	GenBank
BGC0000229.5	AGO50601.1	GenBank
BGC0000229.5	AGO50602.1	GenBank
BGC0000229.5	AGO50603.1	GenBank
BGC0000229.5	AGO50604.1	GenBank
BGC0000229.5	AGO50605.1	GenBank
BGC0000229.5	AGO50606.1	GenBank
BGC0000229.5	AGO50607.1	GenBank
BGC0000229.5	AGO50608.1	GenBank
BGC0000229.5	AGO50609.1	GenBank
BGC0000229.5	AGO50610.1	GenBank
BGC0000229.5	AGO50611.1	GenBank
BGC0000229.5	AGO50612.1	GenBank
BGC0000229.5	AGO50613.1	GenBank
BGC0000229.5	AGO50614.1	GenBank
BGC0000229.5	AGO50615.1	GenBank
BGC0000229.5	AGO50616.1	GenBank
BGC0000229.5	AGO50617.1	GenBank
BGC0000229.5	AGO50618.1	GenBank
BGC0000229.5	AGO50619.1	GenBank
BGC0000229.5	AGO50620.1	GenBank
BGC0000229.5	AGO50621.1	GenBank
BGC0000229.5	AGO50622.1	GenBank
BGC0000229.5	AGO50623.1	GenBank
BGC0000229.5	AGO50624.1	GenBank
BGC0000229.5	AGO50625.1	GenBank
BGC0000229.5	AGO50626.1	GenBank
BGC0000229.5	AGO50627.1	GenBank
BGC0000229.5	AGO50628.1	GenBank
BGC0000229.5	AGO50629.1	GenBank
BGC0000229.5	AGO50630.1	GenBank
BGC0000229.5	AGO50631.1	GenBank
BGC0000229.5	AGO50632.1	GenBank
BGC0000229.5	AGO50633.1	GenBank
BGC0000229.5	AGO50634.1	GenBank
BGC0000231.5	CAA54858.1	GenBank
BGC0000231.5	CAA54859.1	GenBank
BGC0000231.5	CAA54860.1	GenBank
BGC0000231.5	CAA54861.1	GenBank
BGC0000231.5	CAA54862.1	GenBank
BGC0000232.5	BAJ07838.1	GenBank
BGC0000232.5	BAJ07839.2	GenBank
BGC0000232.5	BAJ07840.1	GenBank
BGC0000232.5	BAJ07841.1	GenBank
BGC0000232.5	BAJ07842.1	GenBank
BGC0000232.5	BAJ07843.1	GenBank
BGC0000232.5	BAJ07844.1	GenBank
BGC0000232.5	BAJ07845.1	GenBank
BGC0000232.5	BAJ07846.1	GenBank
BGC0000232.5	BAJ07847.1	GenBank
BGC0000232.5	BAJ07848.1	GenBank
BGC0000232.5	BAJ07849.1	GenBank
BGC0000232.5	BAJ07850.1	GenBank
BGC0000232.5	BAJ07851.1	GenBank
BGC0000232.5	BAJ07852.1	GenBank
BGC0000232.5	BAJ07853.1	GenBank
BGC0000232.5	BAJ07854.1	GenBank
BGC0000232.5	BAJ07855.1	GenBank
BGC0000232.5	BAJ07856.1	GenBank
BGC0000232.5	BAJ07857.1	GenBank
BGC0000232.5	BAJ07858.1	GenBank
BGC0000232.5	BAJ07859.1	GenBank
BGC0000232.5	BAJ07860.1	GenBank
BGC0000232.5	BAJ07861.1	GenBank
BGC0000232.5	BAJ07862.1	GenBank
BGC0000232.5	BAJ07863.1	GenBank
BGC0000232.5	BAJ07864.1	GenBank
BGC0000232.5	BAJ07865.1	GenBank
BGC0000232.5	BAJ07866.1	GenBank
BGC0000232.5	BAJ07867.1	GenBank
BGC0000232.5	BAJ07868.1	GenBank
BGC0000232.5	BAJ07869.1	GenBank
BGC0000232.5	BAJ07870.1	GenBank
BGC0000233.5	AAP85335.1	GenBank
BGC0000233.5	AAP85336.1	GenBank
BGC0000233.5	AAP85337.1	GenBank
BGC0000233.5	AAP85338.1	GenBank
BGC0000233.5	AAP85339.1	GenBank
BGC0000233.5	AAP85340.1	GenBank
BGC0000233.5	AAP85341.1	GenBank
BGC0000233.5	AAP85342.1	GenBank
BGC0000233.5	AAP85343.1	GenBank
BGC0000233.5	AAP85344.1	GenBank
BGC0000233.5	AAP85345.1	GenBank
BGC0000233.5	AAP85346.1	GenBank
BGC0000233.5	AAP85347.1	GenBank
BGC0000233.5	AAP85348.1	GenBank
BGC0000233.5	AAP85349.1	GenBank
BGC0000233.5	AAP85350.1	GenBank
BGC0000233.5	AAP85351.1	GenBank
BGC0000233.5	AAP85352.1	GenBank
BGC0000233.5	AAP85353.1	GenBank
BGC0000233.5	AAP85354.1	GenBank
BGC0000233.5	AAP85355.1	GenBank
BGC0000233.5	AAP85356.1	GenBank
BGC0000233.5	AAP85357.1	GenBank
BGC0000233.5	AAP85358.1	GenBank
BGC0000233.5	AAP85359.1	GenBank
BGC0000233.5	AAP85360.1	GenBank
BGC0000233.5	AAP85361.1	GenBank
BGC0000233.5	AAP85362.1	GenBank
BGC0000233.5	AAP85363.1	GenBank
BGC0000233.5	AAP85364.1	GenBank
BGC0000233.5	AAP85365.1	GenBank
BGC0000233.5	AAP85366.1	GenBank
BGC0000234.5	AAD37851.1	GenBank
BGC0000234.5	AAD37852.1	GenBank
BGC0000234.5	AAB36562.1	GenBank
BGC0000234.5	AAB36563.1	GenBank
BGC0000234.5	AAB36564.1	GenBank
BGC0000234.5	AAB36565.1	GenBank
BGC0000234.5	AAB36566.1	GenBank
BGC0000235.5	EHM27493.1	GenBank
BGC0000235.5	EHM27494.1	GenBank
BGC0000235.5	EHM27495.1	GenBank
BGC0000235.5	EHM27496.1	GenBank
BGC0000235.5	EHM27497.1	GenBank
BGC0000235.5	EHM27498.1	GenBank
BGC0000235.5	EHM27499.1	GenBank
BGC0000235.5	EHM27500.1	GenBank
BGC0000235.5	EHM27501.1	GenBank
BGC0000235.5	EHM27502.1	GenBank
BGC0000235.5	EHM27503.1	GenBank
BGC0000235.5	EHM27504.1	GenBank
BGC0000235.5	EHM27505.1	GenBank
BGC0000235.5	EHM27506.1	GenBank
BGC0000235.5	EHM27507.1	GenBank
BGC0000235.5	EHM27508.1	GenBank
BGC0000235.5	EHM27509.1	GenBank
BGC0000235.5	EHM27510.1	GenBank
BGC0000235.5	EHM27511.1	GenBank
BGC0000235.5	EHM27512.1	GenBank
BGC0000236.5	AAO65322.1	GenBank
BGC0000236.5	AAO65323.1	GenBank
BGC0000236.5	AAO65324.1	GenBank
BGC0000236.5	AAO65325.1	GenBank
BGC0000236.5	AAO65326.1	GenBank
BGC0000236.5	AAO65327.1	GenBank
BGC0000236.5	AAO65328.1	GenBank
BGC0000236.5	AAO65329.1	GenBank
BGC0000236.5	AAO65330.1	GenBank
BGC0000236.5	AAO65331.1	GenBank
BGC0000236.5	AAO65332.1	GenBank
BGC0000236.5	AAO65333.1	GenBank
BGC0000236.5	AAO65334.1	GenBank
BGC0000236.5	AAO65335.1	GenBank
BGC0000236.5	AAO65336.1	GenBank
BGC0000236.5	AAO65337.1	GenBank
BGC0000236.5	AAO65338.1	GenBank
BGC0000236.5	AAO65339.1	GenBank
BGC0000236.5	AAO65340.1	GenBank
BGC0000236.5	AAO65341.1	GenBank
BGC0000236.5	AAO65342.1	GenBank
BGC0000236.5	AAO65343.1	GenBank
BGC0000236.5	AAO65344.1	GenBank
BGC0000236.5	AAO65345.1	GenBank
BGC0000236.5	AAO65346.1	GenBank
BGC0000236.5	AAO65347.1	GenBank
BGC0000236.5	AAO65348.1	GenBank
BGC0000236.5	AAO65349.1	GenBank
BGC0000236.5	AAO65350.1	GenBank
BGC0000236.5	AAO65351.1	GenBank
BGC0000236.5	AAO65352.1	GenBank
BGC0000236.5	AAO65353.1	GenBank
BGC0000236.5	AAO65354.1	GenBank
BGC0000236.5	AAO65355.1	GenBank
BGC0000236.5	AAO65356.1	GenBank
BGC0000236.5	AAO65357.1	GenBank
BGC0000237.5	ABX71141.1	GenBank
BGC0000237.5	ABX71142.1	GenBank
BGC0000237.5	ABX71143.1	GenBank
BGC0000237.5	ABX71144.1	GenBank
BGC0000237.5	ABX71145.1	GenBank
BGC0000237.5	ABX71146.1	GenBank
BGC0000237.5	ABX71147.1	GenBank
BGC0000237.5	ABX71148.1	GenBank
BGC0000237.5	ABX71149.1	GenBank
BGC0000237.5	ABX71150.1	GenBank
BGC0000237.5	ABX71151.1	GenBank
BGC0000237.5	ABX71152.1	GenBank
BGC0000237.5	ABX71153.1	GenBank
BGC0000237.5	ABX71154.1	GenBank
BGC0000237.5	ABX71155.1	GenBank
BGC0000238.5	ABX71084.1	GenBank
BGC0000238.5	ABX71085.1	GenBank
BGC0000238.5	ABX71086.1	GenBank
BGC0000238.5	ABX71087.1	GenBank
BGC0000238.5	ABX71088.1	GenBank
BGC0000238.5	ABX71089.1	GenBank
BGC0000238.5	ABX71090.1	GenBank
BGC0000238.5	ABX71091.1	GenBank
BGC0000238.5	ABX71092.1	GenBank
BGC0000238.5	ABX71093.1	GenBank
BGC0000238.5	ABX71094.1	GenBank
BGC0000238.5	ABX71095.1	GenBank
BGC0000238.5	ABX71096.1	GenBank
BGC0000238.5	ABX71097.1	GenBank
BGC0000238.5	ABX71098.1	GenBank
BGC0000238.5	ABX71099.1	GenBank
BGC0000238.5	ABX71100.1	GenBank
BGC0000238.5	ABX71101.1	GenBank
BGC0000238.5	ABX71102.1	GenBank
BGC0000238.5	ABX71103.1	GenBank
BGC0000238.5	ABX71104.1	GenBank
BGC0000238.5	ABX71105.1	GenBank
BGC0000238.5	ABX71106.1	GenBank
BGC0000238.5	ABX71107.1	GenBank
BGC0000238.5	ABX71108.1	GenBank
BGC0000238.5	ABX71109.1	GenBank
BGC0000238.5	ABX71110.1	GenBank
BGC0000238.5	ABX71111.1	GenBank
BGC0000238.5	ABX71112.1	GenBank
BGC0000238.5	ABX71113.1	GenBank
BGC0000238.5	ABX71114.1	GenBank
BGC0000238.5	ABX71115.1	GenBank
BGC0000238.5	ABX71116.1	GenBank
BGC0000238.5	ABX71117.1	GenBank
BGC0000238.5	ABX71118.1	GenBank
BGC0000238.5	ABX71119.1	GenBank
BGC0000238.5	ABX71120.1	GenBank
BGC0000238.5	ABX71121.1	GenBank
BGC0000238.5	ABX71122.1	GenBank
BGC0000238.5	ABX71123.1	GenBank
BGC0000238.5	ABX71124.1	GenBank
BGC0000238.5	ABX71125.1	GenBank
BGC0000238.5	ABX71126.1	GenBank
BGC0000238.5	ABX71127.1	GenBank
BGC0000238.5	ABX71128.1	GenBank
BGC0000238.5	ABX71129.1	GenBank
BGC0000238.5	ABX71130.1	GenBank
BGC0000238.5	ABX71131.1	GenBank
BGC0000238.5	ABX71132.1	GenBank
BGC0000238.5	ABX71133.1	GenBank
BGC0000238.5	ABX71134.1	GenBank
BGC0000238.5	ABX71135.1	GenBank
BGC0000238.5	ABX71136.1	GenBank
BGC0000238.5	ABX71137.1	GenBank
BGC0000238.5	ABX71138.1	GenBank
BGC0000238.5	ABX71139.1	GenBank
BGC0000238.5	ABX71140.1	GenBank
BGC0000239.5	AAD13534.1	GenBank
BGC0000239.5	AAD13535.1	GenBank
BGC0000239.5	AAD13536.1	GenBank
BGC0000239.5	AAD13537.1	GenBank
BGC0000239.5	AAD13538.1	GenBank
BGC0000239.5	AAD13539.1	GenBank
BGC0000239.5	AAD13540.1	GenBank
BGC0000239.5	AAD13541.1	GenBank
BGC0000239.5	AAD13542.1	GenBank
BGC0000239.5	AAD13543.1	GenBank
BGC0000239.5	AAD13544.1	GenBank
BGC0000239.5	AAD13545.1	GenBank
BGC0000239.5	AAD13546.1	GenBank
BGC0000239.5	AAD13547.1	GenBank
BGC0000239.5	AAD13548.1	GenBank
BGC0000239.5	AAD13549.1	GenBank
BGC0000239.5	AAD13550.1	GenBank
BGC0000239.5	AAD13551.1	GenBank
BGC0000239.5	AAD13552.1	GenBank
BGC0000239.5	AAD13553.1	GenBank
BGC0000239.5	AAD13554.1	GenBank
BGC0000239.5	AAD13555.1	GenBank
BGC0000239.5	AAD13556.1	GenBank
BGC0000239.5	AAD13557.1	GenBank
BGC0000239.5	AAD13558.1	GenBank
BGC0000239.5	AAD13559.1	GenBank
BGC0000239.5	AAD13560.1	GenBank
BGC0000239.5	AAD13561.1	GenBank
BGC0000239.5	AAD13562.1	GenBank
BGC0000239.5	AAD13563.1	GenBank
BGC0000239.5	AAD13564.1	GenBank
BGC0000239.5	AAD13565.1	GenBank
BGC0000240.5	AHZ61835.1	GenBank
BGC0000240.5	AHZ61836.1	GenBank
BGC0000240.5	AHZ61837.1	GenBank
BGC0000240.5	AHZ61838.1	GenBank
BGC0000240.5	AHZ61839.1	GenBank
BGC0000240.5	AHZ61840.1	GenBank
BGC0000240.5	AHZ61841.1	GenBank
BGC0000240.5	AHZ61842.1	GenBank
BGC0000240.5	AHZ61843.1	GenBank
BGC0000240.5	AHZ61844.1	GenBank
BGC0000240.5	AHZ61845.1	GenBank
BGC0000240.5	AHZ61846.1	GenBank
BGC0000240.5	AHZ61847.1	GenBank
BGC0000240.5	AHZ61848.1	GenBank
BGC0000240.5	AHZ61849.1	GenBank
BGC0000240.5	AHZ61850.1	GenBank
BGC0000240.5	AHZ61851.1	GenBank
BGC0000240.5	AHZ61852.1	GenBank
BGC0000240.5	AHZ61853.1	GenBank
BGC0000240.5	AHZ61854.1	GenBank
BGC0000240.5	AHZ61855.1	GenBank
BGC0000240.5	AHZ61856.1	GenBank
BGC0000240.5	AHZ61857.1	GenBank
BGC0000240.5	AHZ61858.1	GenBank
BGC0000240.5	AHZ61859.1	GenBank
BGC0000240.5	AHZ61860.1	GenBank
BGC0000240.5	AHZ61861.1	GenBank
BGC0000240.5	AHZ61862.1	GenBank
BGC0000240.5	AHZ61863.1	GenBank
BGC0000240.5	AHZ61864.1	GenBank
BGC0000240.5	AHZ61865.1	GenBank
BGC0000240.5	AHZ61866.1	GenBank
BGC0000240.5	AHZ61867.1	GenBank
BGC0000240.5	AHZ61868.1	GenBank
BGC0000240.5	AHZ61869.1	GenBank
BGC0000240.5	AHZ61870.1	GenBank
BGC0000240.5	AHZ61871.1	GenBank
BGC0000240.5	AHZ61872.1	GenBank
BGC0000240.5	AHZ61873.1	GenBank
BGC0000240.5	AHZ61874.1	GenBank
BGC0000240.5	AHZ61875.1	GenBank
BGC0000240.5	AHZ61876.1	GenBank
BGC0000240.5	AHZ61877.1	GenBank
BGC0000240.5	AHZ61878.1	GenBank
BGC0000240.5	AHZ61879.1	GenBank
BGC0000240.5	AHZ61880.1	GenBank
BGC0000240.5	AHZ61881.1	GenBank
BGC0000240.5	AHZ61882.1	GenBank
BGC0000240.5	AHZ61883.1	GenBank
BGC0000240.5	AHZ61884.1	GenBank
BGC0000240.5	AHZ61885.1	GenBank
BGC0000240.5	AHZ61886.1	GenBank
BGC0000240.5	AHZ61887.1	GenBank
BGC0000240.5	AHZ61888.1	GenBank
BGC0000240.5	AHZ61889.1	GenBank
BGC0000240.5	AHZ61890.1	GenBank
BGC0000240.5	AHZ61891.1	GenBank
BGC0000240.5	AHZ61892.1	GenBank
BGC0000240.5	AHZ61893.1	GenBank
BGC0000240.5	AHZ61894.1	GenBank
BGC0000240.5	AHZ61895.1	GenBank
BGC0000240.5	AHZ61896.1	GenBank
BGC0000240.5	AHZ61897.1	GenBank
BGC0000240.5	AHZ61898.1	GenBank
BGC0000240.5	AHZ61899.1	GenBank
BGC0000241.5	ABP54623.1	GenBank
BGC0000241.5	ABP54624.1	GenBank
BGC0000241.5	ABP54625.1	GenBank
BGC0000241.5	ABP54626.1	GenBank
BGC0000241.5	ABP54627.1	GenBank
BGC0000241.5	ABP54628.1	GenBank
BGC0000241.5	ABP54629.1	GenBank
BGC0000241.5	ABP54630.1	GenBank
BGC0000241.5	ABP54631.1	GenBank
BGC0000241.5	ABP54632.1	GenBank
BGC0000241.5	ABP54633.1	GenBank
BGC0000241.5	ABP54634.1	GenBank
BGC0000241.5	ABP54635.1	GenBank
BGC0000241.5	ABP54636.1	GenBank
BGC0000241.5	ABP54637.1	GenBank
BGC0000241.5	ABP54638.1	GenBank
BGC0000241.5	ABP54639.1	GenBank
BGC0000241.5	ABP54640.1	GenBank
BGC0000241.5	ABP54641.1	GenBank
BGC0000241.5	ABP54642.1	GenBank
BGC0000241.5	ABP54643.1	GenBank
BGC0000241.5	ABP54644.1	GenBank
BGC0000241.5	ABP54645.1	GenBank
BGC0000241.5	ABP54646.1	GenBank
BGC0000241.5	ABP54647.1	GenBank
BGC0000241.5	ABP54648.1	GenBank
BGC0000241.5	ABP54649.1	GenBank
BGC0000241.5	ABP54650.1	GenBank
BGC0000241.5	ABP54651.1	GenBank
BGC0000241.5	ABP54652.1	GenBank
BGC0000241.5	ABP54653.1	GenBank
BGC0000241.5	ABP54654.1	GenBank
BGC0000241.5	ABP54655.1	GenBank
BGC0000241.5	ABP54656.1	GenBank
BGC0000241.5	ABP54657.1	GenBank
BGC0000241.5	ABP54658.1	GenBank
BGC0000241.5	ABP54659.1	GenBank
BGC0000241.5	ABP54660.1	GenBank
BGC0000241.5	ABP54661.1	GenBank
BGC0000241.5	ABP54662.1	GenBank
BGC0000241.5	ABP54663.1	GenBank
BGC0000241.5	ABP54664.1	GenBank
BGC0000241.5	ABP54665.1	GenBank
BGC0000241.5	ABP54666.1	GenBank
BGC0000241.5	ABP54667.1	GenBank
BGC0000241.5	ABP54668.1	GenBank
BGC0000241.5	ABP54669.1	GenBank
BGC0000241.5	ABP54670.1	GenBank
BGC0000241.5	ABP54671.1	GenBank
BGC0000241.5	ABP54672.1	GenBank
BGC0000241.5	ABP54673.1	GenBank
BGC0000241.5	ABP54674.1	GenBank
BGC0000241.5	ABP54675.1	GenBank
BGC0000241.5	ABP54676.1	GenBank
BGC0000241.5	ABP54677.1	GenBank
BGC0000241.5	ABP54678.1	GenBank
BGC0000241.5	ABP54679.1	GenBank
BGC0000241.5	ABP54680.1	GenBank
BGC0000242.5	CAM34331.1	GenBank
BGC0000242.5	CAM34332.1	GenBank
BGC0000242.5	CAM34333.1	GenBank
BGC0000242.5	CAM34334.1	GenBank
BGC0000242.5	CAM34335.1	GenBank
BGC0000242.5	CAM34336.1	GenBank
BGC0000242.5	CAM34337.1	GenBank
BGC0000242.5	CAM34338.1	GenBank
BGC0000242.5	CAM34339.1	GenBank
BGC0000242.5	CAM34340.1	GenBank
BGC0000242.5	CAM34341.1	GenBank
BGC0000242.5	CAM34342.1	GenBank
BGC0000242.5	CAM34343.1	GenBank
BGC0000242.5	CAM34344.1	GenBank
BGC0000242.5	CAM34345.1	GenBank
BGC0000242.5	CAM34346.1	GenBank
BGC0000242.5	CAM34347.1	GenBank
BGC0000242.5	CAM34348.1	GenBank
BGC0000242.5	CAM34349.1	GenBank
BGC0000242.5	CAM34350.1	GenBank
BGC0000242.5	CAM34351.1	GenBank
BGC0000242.5	CAM34352.1	GenBank
BGC0000242.5	CAM34353.1	GenBank
BGC0000242.5	CAM34354.1	GenBank
BGC0000242.5	CAM34355.1	GenBank
BGC0000242.5	CAM34356.1	GenBank
BGC0000242.5	CAM34357.1	GenBank
BGC0000242.5	CAM34358.1	GenBank
BGC0000242.5	CAM34359.1	GenBank
BGC0000242.5	CAM34360.1	GenBank
BGC0000242.5	CAM34361.1	GenBank
BGC0000242.5	CAM34362.1	GenBank
BGC0000242.5	CAM34363.1	GenBank
BGC0000242.5	CAM34364.1	GenBank
BGC0000242.5	CAM34365.1	GenBank
BGC0000242.5	CAM34366.1	GenBank
BGC0000242.5	CAM34367.1	GenBank
