accession	protein_id	datatype
BGC0000194.5	CAC37462.1	GenBank
BGC0000194.5	CAD55222.1	GenBank
BGC0000194.5	CAC44189.1	GenBank
BGC0000194.5	CAC44190.1	GenBank
BGC0000194.5	CAC44191.1	GenBank
BGC0000194.5	CAC44192.1	GenBank
BGC0000194.5	CAC44193.1	GenBank
BGC0000194.5	CAC44194.1	GenBank
BGC0000194.5	CAC44195.1	GenBank
BGC0000194.5	CAC44196.1	GenBank
BGC0000194.5	CAC44197.1	GenBank
BGC0000194.5	CAC44198.1	GenBank
BGC0000194.5	CAC44199.1	GenBank
BGC0000194.5	CAC44200.1	GenBank
BGC0000194.5	CAC44201.1	GenBank
BGC0000194.5	CAC44202.1	GenBank
BGC0000194.5	CAC44203.1	GenBank
BGC0000194.5	CAC44204.1	GenBank
BGC0000194.5	CAC44205.1	GenBank
BGC0000195.5	ACI88856.1	GenBank
BGC0000195.5	ACI88857.1	GenBank
BGC0000195.5	ACI88858.1	GenBank
BGC0000195.5	ACI88859.1	GenBank
BGC0000195.5	ACI88860.1	GenBank
BGC0000195.5	ACI88861.1	GenBank
BGC0000195.5	ACI88862.1	GenBank
BGC0000195.5	ACI88863.1	GenBank
BGC0000195.5	ACI88864.1	GenBank
BGC0000195.5	ACI88865.1	GenBank
BGC0000195.5	ACI88866.1	GenBank
BGC0000195.5	ACI88867.1	GenBank
BGC0000195.5	ACI88868.1	GenBank
BGC0000195.5	ACI88869.1	GenBank
BGC0000195.5	ACI88870.1	GenBank
BGC0000195.5	ACI88871.1	GenBank
BGC0000195.5	ACI88872.1	GenBank
BGC0000195.5	ACI88873.1	GenBank
BGC0000195.5	ACI88874.1	GenBank
BGC0000195.5	ACI88875.1	GenBank
BGC0000195.5	ACI88876.1	GenBank
BGC0000195.5	ACI88877.1	GenBank
BGC0000195.5	ACI88878.1	GenBank
BGC0000195.5	ACI88879.1	GenBank
BGC0000195.5	ACI88880.1	GenBank
BGC0000195.5	ACI88881.1	GenBank
BGC0000195.5	ACI88882.1	GenBank
BGC0000195.5	ACI88883.1	GenBank
BGC0000195.5	ACI88884.1	GenBank
BGC0000195.5	ACI88885.1	GenBank
BGC0000195.5	ACI88886.1	GenBank
BGC0000195.5	ACI88887.1	GenBank
BGC0000196.4	plu4186	Not in NCBI
BGC0000196.4	plu4187	Not in NCBI
BGC0000196.4	plu4188	Not in NCBI
BGC0000196.4	plu4189	Not in NCBI
BGC0000196.4	plu4190	Not in NCBI
BGC0000196.4	plu4191	Not in NCBI
BGC0000196.4	plu4192	Not in NCBI
BGC0000196.4	plu4193	Not in NCBI
BGC0000197.5	ABL09949.1	GenBank
BGC0000197.5	ABL09950.1	GenBank
BGC0000197.5	ABL09951.1	GenBank
BGC0000197.5	ABL09952.1	GenBank
BGC0000197.5	ABL09953.1	GenBank
BGC0000197.5	ABL09954.1	GenBank
BGC0000197.5	ABL09955.1	GenBank
BGC0000197.5	ABL09956.1	GenBank
BGC0000197.5	ABL09957.1	GenBank
BGC0000197.5	ABL09958.1	GenBank
BGC0000197.5	ABL09959.1	GenBank
BGC0000197.5	ABL09960.1	GenBank
BGC0000197.5	ABL09961.1	GenBank
BGC0000197.5	ABL09962.1	GenBank
BGC0000197.5	ABL09963.1	GenBank
BGC0000197.5	ABL09964.1	GenBank
BGC0000197.5	ABL09965.1	GenBank
BGC0000197.5	ABL09966.1	GenBank
BGC0000197.5	ABL09967.1	GenBank
BGC0000197.5	ABL09968.1	GenBank
BGC0000197.5	ABL09969.1	GenBank
BGC0000197.5	ABL09970.1	GenBank
BGC0000197.5	ABL09971.1	GenBank
BGC0000198.5	B033_RS0101505	Not in NCBI
BGC0000198.5	B033_RS27985	Not in NCBI
BGC0000198.5	B033_RS0101515	Not in NCBI
BGC0000198.5	B033_RS0101520	Not in NCBI
BGC0000198.5	B033_RS0101525	Not in NCBI
BGC0000198.5	B033_RS0101530	Not in NCBI
BGC0000198.5	B033_RS0101535	Not in NCBI
BGC0000198.5	B033_RS27990	Not in NCBI
BGC0000198.5	B033_RS0101545	Not in NCBI
BGC0000198.5	B033_RS27995	Not in NCBI
BGC0000198.5	B033_RS0101555	Not in NCBI
BGC0000198.5	B033_RS28000	Not in NCBI
BGC0000198.5	B033_RS0101565	Not in NCBI
BGC0000198.5	B033_RS28005	Not in NCBI
BGC0000198.5	B033_RS0101575	Not in NCBI
BGC0000198.5	B033_RS28010	Not in NCBI
BGC0000198.5	B033_RS0101585	Not in NCBI
BGC0000198.5	B033_RS32390	Not in NCBI
BGC0000198.5	B033_RS28015	Not in NCBI
BGC0000198.5	B033_RS28020	Not in NCBI
BGC0000198.5	B033_RS28025	Not in NCBI
BGC0000198.5	B033_RS0101610	Not in NCBI
BGC0000198.5	B033_RS0101615	Not in NCBI
BGC0000198.5	B033_RS28030	Not in NCBI
BGC0000198.5	B033_RS32395	Not in NCBI
BGC0000198.5	B033_RS0101630	Not in NCBI
BGC0000198.5	B033_RS32400	Not in NCBI
BGC0000198.5	B033_RS33100	Not in NCBI
BGC0000198.5	B033_RS28035	Not in NCBI
BGC0000198.5	B033_RS0101640	Not in NCBI
BGC0000198.5	B033_RS0101645	Not in NCBI
BGC0000198.5	B033_RS0101650	Not in NCBI
BGC0000198.5	B033_RS0101655	Not in NCBI
BGC0000198.5	B033_RS0101660	Not in NCBI
BGC0000198.5	B033_RS0101665	Not in NCBI
BGC0000198.5	B033_RS0101670	Not in NCBI
BGC0000198.5	B033_RS28040	Not in NCBI
BGC0000198.5	B033_RS28045	Not in NCBI
BGC0000198.5	B033_RS0101685	Not in NCBI
BGC0000198.5	B033_RS0101690	Not in NCBI
BGC0000198.5	B033_RS28050	Not in NCBI
BGC0000198.5	B033_RS0101700	Not in NCBI
BGC0000199.5	AHA81971.1	GenBank
BGC0000199.5	AHA82007.1	GenBank
BGC0000199.5	AHA81972.1	GenBank
BGC0000199.5	AHA81973.1	GenBank
BGC0000199.5	AHA81974.1	GenBank
BGC0000199.5	AHA81975.1	GenBank
BGC0000199.5	AHA81976.1	GenBank
BGC0000199.5	AHA81977.1	GenBank
BGC0000199.5	AHA81978.1	GenBank
BGC0000199.5	AHA81979.1	GenBank
BGC0000199.5	AHA81980.1	GenBank
BGC0000199.5	AHA81981.1	GenBank
BGC0000199.5	AHA81982.1	GenBank
BGC0000199.5	AHA81983.1	GenBank
BGC0000199.5	AHA81984.1	GenBank
BGC0000199.5	AHA81985.1	GenBank
BGC0000199.5	AHA81986.1	GenBank
BGC0000199.5	AHA81987.1	GenBank
BGC0000199.5	AHA81988.1	GenBank
BGC0000199.5	AHA81989.1	GenBank
BGC0000199.5	AHA81990.1	GenBank
BGC0000199.5	AHA81991.1	GenBank
BGC0000199.5	AHA81992.1	GenBank
BGC0000199.5	AHA81993.1	GenBank
BGC0000199.5	AHA81994.1	GenBank
BGC0000199.5	AHA81995.1	GenBank
BGC0000199.5	AHA81996.1	GenBank
BGC0000199.5	AHA81997.1	GenBank
BGC0000199.5	AHA81998.1	GenBank
BGC0000199.5	AHA81999.1	GenBank
BGC0000199.5	AHA82000.1	GenBank
BGC0000199.5	AHA82001.1	GenBank
BGC0000199.5	AHA82002.1	GenBank
BGC0000199.5	AHA82003.1	GenBank
BGC0000199.5	AHA82004.1	GenBank
BGC0000199.5	AHA82005.1	GenBank
BGC0000199.5	AHA82006.1	GenBank
BGC0000200.5	arx1	Not in NCBI
BGC0000200.5	arx2	Not in NCBI
BGC0000200.5	arx3	Not in NCBI
BGC0000200.5	arx4	Not in NCBI
BGC0000200.5	arx5	Not in NCBI
BGC0000200.5	arx6	Not in NCBI
BGC0000200.5	arx7	Not in NCBI
BGC0000200.5	arx8	Not in NCBI
BGC0000200.5	arx9	Not in NCBI
BGC0000200.5	arx10	Not in NCBI
BGC0000200.5	arx11	Not in NCBI
BGC0000200.5	arx12	Not in NCBI
BGC0000200.5	arx13	Not in NCBI
BGC0000200.5	arx14	Not in NCBI
BGC0000200.5	arx15	Not in NCBI
BGC0000200.5	arx16	Not in NCBI
BGC0000200.5	arx17	Not in NCBI
BGC0000200.5	arx18	Not in NCBI
BGC0000200.5	arx19	Not in NCBI
BGC0000200.5	arx20	Not in NCBI
BGC0000200.5	arx21	Not in NCBI
BGC0000200.5	arx22	Not in NCBI
BGC0000200.5	arx23	Not in NCBI
BGC0000200.5	arx24	Not in NCBI
BGC0000200.5	arx25	Not in NCBI
BGC0000200.5	arx26	Not in NCBI
BGC0000200.5	arx27	Not in NCBI
BGC0000200.5	arx28	Not in NCBI
BGC0000200.5	arx29	Not in NCBI
BGC0000200.5	arx30	Not in NCBI
BGC0000200.5	arx31	Not in NCBI
BGC0000200.5	arx32	Not in NCBI
BGC0000200.5	arx33	Not in NCBI
BGC0000200.5	arx34	Not in NCBI
BGC0000200.5	arx35	Not in NCBI
BGC0000201.5	ADM72849.2	GenBank
BGC0000201.5	ADM72850.2	GenBank
BGC0000201.5	ADM72851.2	GenBank
BGC0000201.5	ADM72852.2	GenBank
BGC0000201.5	ADM72853.2	GenBank
BGC0000201.5	AAX57187.2	GenBank
BGC0000201.5	AAK59995.3	GenBank
BGC0000201.5	AAX57188.2	GenBank
BGC0000201.5	AAX57189.1	GenBank
BGC0000201.5	AAX57190.1	GenBank
BGC0000201.5	AAX57191.1	GenBank
BGC0000201.5	AAX57192.2	GenBank
BGC0000201.5	AAX57193.2	GenBank
BGC0000201.5	AAX57194.1	GenBank
BGC0000201.5	AAX57195.1	GenBank
BGC0000201.5	AAX57196.2	GenBank
BGC0000201.5	AAX57197.2	GenBank
BGC0000201.5	AAX57198.1	GenBank
BGC0000201.5	AAX57199.2	GenBank
BGC0000201.5	AAX57200.2	GenBank
BGC0000201.5	AAX57201.2	GenBank
BGC0000201.5	ACK77742.1	GenBank
BGC0000201.5	ACK77743.1	GenBank
BGC0000201.5	ACK77744.1	GenBank
BGC0000201.5	ACK77745.2	GenBank
BGC0000201.5	AIE41917.1	GenBank
BGC0000201.5	ACK77747.1	GenBank
BGC0000201.5	ACK77748.1	GenBank
BGC0000201.5	ACK77749.1	GenBank
BGC0000202.5	ADB02831.1	GenBank
BGC0000202.5	ADB02832.1	GenBank
BGC0000202.5	ADB02833.1	GenBank
BGC0000202.5	ADB02834.1	GenBank
BGC0000202.5	ADB02835.1	GenBank
BGC0000202.5	ADB02875.1	GenBank
BGC0000202.5	ADB02836.1	GenBank
BGC0000202.5	ADB02837.1	GenBank
BGC0000202.5	ADB02838.1	GenBank
BGC0000202.5	ADB02839.1	GenBank
BGC0000202.5	ADB02840.1	GenBank
BGC0000202.5	ADB02841.1	GenBank
BGC0000202.5	ADB02842.1	GenBank
BGC0000202.5	ADB02843.1	GenBank
BGC0000202.5	ADB02844.1	GenBank
BGC0000202.5	ADB02845.1	GenBank
BGC0000202.5	ADB02846.1	GenBank
BGC0000202.5	ADB02847.1	GenBank
BGC0000202.5	ADB02848.1	GenBank
BGC0000202.5	ADB02849.1	GenBank
BGC0000202.5	ADB02850.1	GenBank
BGC0000202.5	ADB02851.1	GenBank
BGC0000202.5	ADB02852.1	GenBank
BGC0000202.5	ADB02853.1	GenBank
BGC0000202.5	ADB02866.1	GenBank
BGC0000202.5	ADB02867.1	GenBank
BGC0000202.5	ADB02865.1	GenBank
BGC0000202.5	ADB02864.1	GenBank
BGC0000202.5	ADB02868.1	GenBank
BGC0000202.5	ADB02863.1	GenBank
BGC0000202.5	ADB02869.1	GenBank
BGC0000202.5	ADB02870.1	GenBank
BGC0000202.5	ADB02859.1	GenBank
BGC0000202.5	ADB02858.1	GenBank
BGC0000202.5	ADB02856.1	GenBank
BGC0000202.5	ADB02857.1	GenBank
BGC0000202.5	ADB02855.1	GenBank
BGC0000202.5	ADB02854.1	GenBank
BGC0000202.5	ADB02860.1	GenBank
BGC0000202.5	ADB02861.1	GenBank
BGC0000202.5	ADB02862.1	GenBank
BGC0000202.5	ADB02871.1	GenBank
BGC0000202.5	ADB02872.1	GenBank
BGC0000202.5	ADB02873.1	GenBank
BGC0000202.5	ADB02874.1	GenBank
BGC0000203.3	ADI71432.1	GenBank
BGC0000203.3	ADI71433.1	GenBank
BGC0000203.3	ADI71434.1	GenBank
BGC0000203.3	ADI71435.1	GenBank
BGC0000203.3	ADI71436.1	GenBank
BGC0000203.3	ADI71437.1	GenBank
BGC0000203.3	ADI71438.1	GenBank
BGC0000203.3	ADI71439.1	GenBank
BGC0000203.3	ADI71440.1	GenBank
BGC0000203.3	ADI71441.1	GenBank
BGC0000203.3	ADI71442.1	GenBank
BGC0000203.3	ADI71443.1	GenBank
BGC0000203.3	ADI71444.1	GenBank
BGC0000203.3	ADI71445.1	GenBank
BGC0000203.3	ADI71446.1	GenBank
BGC0000203.3	ADI71447.1	GenBank
BGC0000203.3	ADI71448.1	GenBank
BGC0000203.3	ADI71449.1	GenBank
BGC0000203.3	ADI71450.1	GenBank
BGC0000203.3	ADI71451.1	GenBank
BGC0000203.3	ADI71452.1	GenBank
BGC0000203.3	ADI71453.1	GenBank
BGC0000203.3	ADI71454.1	GenBank
BGC0000203.3	ADI71455.1	GenBank
BGC0000203.3	ADI71456.1	GenBank
BGC0000203.3	ADI71457.1	GenBank
BGC0000203.3	ADI71458.1	GenBank
BGC0000203.3	ADI71459.1	GenBank
BGC0000203.3	ADI71460.1	GenBank
BGC0000203.3	ADI71461.1	GenBank
BGC0000203.3	ADI71462.1	GenBank
BGC0000203.3	ADI71463.1	GenBank
BGC0000203.3	ADI71464.1	GenBank
BGC0000203.3	ADI71465.1	GenBank
BGC0000203.3	ADI71466.1	GenBank
BGC0000203.3	ADI71467.1	GenBank
BGC0000203.3	ADI71468.1	GenBank
BGC0000203.3	ADI71469.1	GenBank
BGC0000203.3	ADI71470.1	GenBank
BGC0000203.3	ADI71471.1	GenBank
BGC0000203.3	ADI71472.1	GenBank
BGC0000203.3	ADI71473.1	GenBank
BGC0000204.5	CAM58794.1	GenBank
BGC0000204.5	CAM58795.1	GenBank
BGC0000204.5	CAM58796.1	GenBank
BGC0000204.5	CAM58797.1	GenBank
BGC0000204.5	CAM58798.1	GenBank
BGC0000204.5	CAM58799.1	GenBank
BGC0000204.5	CAM58800.1	GenBank
BGC0000204.5	CAM58801.1	GenBank
BGC0000204.5	CAM58802.1	GenBank
BGC0000204.5	CAM58803.1	GenBank
BGC0000204.5	CAM58804.1	GenBank
BGC0000204.5	CAM58805.1	GenBank
BGC0000205.3	ABM63536.1	GenBank
BGC0000205.3	ABM63531.1	GenBank
BGC0000205.3	ABM63532.1	GenBank
BGC0000205.3	ABM63533.1	GenBank
BGC0000205.3	ABM63534.1	GenBank
BGC0000205.3	ABM63535.1	GenBank
BGC0000207.5	CAH10173.1	GenBank
BGC0000207.5	CAH10174.1	GenBank
BGC0000207.5	CAH10175.1	GenBank
BGC0000207.5	CAH10176.1	GenBank
BGC0000207.5	CAH10177.1	GenBank
BGC0000207.5	CAH10178.1	GenBank
BGC0000207.5	CAH10179.1	GenBank
BGC0000207.5	CAH10180.1	GenBank
BGC0000207.5	CAH10181.1	GenBank
BGC0000207.5	CAH10182.1	GenBank
BGC0000207.5	CAH10183.1	GenBank
BGC0000207.5	CAH10184.1	GenBank
BGC0000207.5	CAH10185.1	GenBank
BGC0000208.5	QPT54834.1	GenBank
BGC0000208.5	QPT54835.1	GenBank
BGC0000208.5	AHD25926.1	GenBank
BGC0000208.5	AHD25927.1	GenBank
BGC0000208.5	AHD25928.1	GenBank
BGC0000208.5	AHD25929.1	GenBank
BGC0000208.5	AHD25930.1	GenBank
BGC0000208.5	AHD25931.1	GenBank
BGC0000208.5	AHD25932.2	GenBank
BGC0000208.5	AHD25933.1	GenBank
BGC0000208.5	AHD25934.1	GenBank
BGC0000208.5	AHD25935.1	GenBank
BGC0000208.5	AHD25936.1	GenBank
BGC0000208.5	AHD25937.1	GenBank
BGC0000208.5	AHD25943.1	GenBank
BGC0000208.5	AHD25939.1	GenBank
BGC0000208.5	AHD25940.1	GenBank
BGC0000208.5	AHD25941.1	GenBank
BGC0000208.5	AHD25942.2	GenBank
BGC0000208.5	QPT54836.1	GenBank
BGC0000208.5	QPT54837.1	GenBank
BGC0000209.5	AEI98637.1	GenBank
BGC0000209.5	AEI98638.1	GenBank
BGC0000209.5	AEI98639.1	GenBank
BGC0000209.5	AEI98640.1	GenBank
BGC0000209.5	AEI98641.1	GenBank
BGC0000209.5	AEI98642.1	GenBank
BGC0000209.5	AEI98643.1	GenBank
BGC0000209.5	AEI98644.1	GenBank
BGC0000209.5	AEI98645.1	GenBank
BGC0000209.5	AEI98646.1	GenBank
BGC0000209.5	AEI98647.1	GenBank
BGC0000209.5	AEI98648.1	GenBank
BGC0000209.5	AEI98649.1	GenBank
BGC0000209.5	AEI98650.1	GenBank
BGC0000209.5	AEI98651.1	GenBank
BGC0000209.5	AEI98652.1	GenBank
BGC0000209.5	AEI98653.1	GenBank
BGC0000209.5	AEI98654.1	GenBank
BGC0000209.5	AEI98655.1	GenBank
BGC0000209.5	AEI98656.1	GenBank
BGC0000209.5	AEI98657.1	GenBank
BGC0000209.5	AEI98658.1	GenBank
BGC0000209.5	AEI98659.1	GenBank
BGC0000209.5	AEI98660.1	GenBank
BGC0000209.5	AEI98661.1	GenBank
BGC0000209.5	AEI98662.1	GenBank
BGC0000209.5	AEI98663.1	GenBank
BGC0000209.5	AEI98664.1	GenBank
BGC0000209.5	AEI98665.1	GenBank
BGC0000209.5	AEI98666.1	GenBank
BGC0000209.5	AEI98667.1	GenBank
BGC0000209.5	AEI98668.1	GenBank
BGC0000209.5	AEI98669.1	GenBank
BGC0000209.5	AEI98670.1	GenBank
BGC0000209.5	AEI98671.1	GenBank
BGC0000210.5	CAE17518.1	GenBank
BGC0000210.5	CAE17519.1	GenBank
BGC0000210.5	CAE17520.1	GenBank
BGC0000210.5	CAE17521.1	GenBank
BGC0000210.5	CAE17522.1	GenBank
BGC0000210.5	CAE17523.1	GenBank
BGC0000210.5	CAE17524.1	GenBank
BGC0000210.5	CAE17525.1	GenBank
BGC0000210.5	CAE17526.1	GenBank
BGC0000210.5	CAE17527.1	GenBank
BGC0000210.5	CAE17528.1	GenBank
BGC0000210.5	CAE17529.1	GenBank
BGC0000210.5	CAE17530.1	GenBank
BGC0000210.5	CAE17531.1	GenBank
BGC0000210.5	CAE17532.1	GenBank
BGC0000210.5	CAE17533.1	GenBank
BGC0000210.5	CAE17534.1	GenBank
BGC0000210.5	CAE17535.1	GenBank
BGC0000210.5	CAE17536.1	GenBank
BGC0000210.5	CAE17537.1	GenBank
BGC0000210.5	CAE17538.1	GenBank
BGC0000210.5	CAE17539.1	GenBank
BGC0000210.5	CAE17540.1	GenBank
BGC0000210.5	CAE17541.1	GenBank
BGC0000210.5	CAE17542.1	GenBank
BGC0000210.5	CAE17543.1	GenBank
BGC0000210.5	CAE17544.1	GenBank
BGC0000210.5	CAE17545.1	GenBank
BGC0000210.5	CAE17546.1	GenBank
BGC0000210.5	CAE17547.1	GenBank
BGC0000210.5	CAE17548.1	GenBank
BGC0000210.5	CAE17549.1	GenBank
BGC0000210.5	CAE17550.1	GenBank
BGC0000210.5	CAE17551.1	GenBank
BGC0000210.5	CAE17552.1	GenBank
BGC0000210.5	CAE17553.1	GenBank
BGC0000211.5	CBH32079.1	GenBank
BGC0000211.5	CBH32080.1	GenBank
BGC0000211.5	CBH32081.1	GenBank
BGC0000211.5	CBH32082.1	GenBank
BGC0000211.5	CBH32083.1	GenBank
BGC0000211.5	CBH32084.1	GenBank
BGC0000211.5	CBH32085.1	GenBank
BGC0000211.5	CBH32086.1	GenBank
BGC0000211.5	CBH32087.1	GenBank
BGC0000211.5	CBH32088.1	GenBank
BGC0000211.5	CBH32089.1	GenBank
BGC0000211.5	CBH32090.1	GenBank
BGC0000211.5	CBH32091.1	GenBank
BGC0000211.5	CBH32092.1	GenBank
BGC0000211.5	CBH32093.1	GenBank
BGC0000211.5	CBH32094.1	GenBank
BGC0000211.5	CBH32095.1	GenBank
BGC0000211.5	CBH32096.1	GenBank
BGC0000211.5	CBH32097.1	GenBank
BGC0000211.5	CBH32098.1	GenBank
BGC0000211.5	CBH32099.1	GenBank
BGC0000211.5	CBH32100.1	GenBank
BGC0000211.5	CBH32101.1	GenBank
BGC0000211.5	CBH32102.1	GenBank
BGC0000211.5	CBH32103.1	GenBank
BGC0000211.5	CBH32104.1	GenBank
BGC0000211.5	CBH32105.1	GenBank
BGC0000211.5	CBH32106.1	GenBank
BGC0000211.5	CBH32107.1	GenBank
BGC0000211.5	CBH32108.1	GenBank
BGC0000211.5	CBH32109.1	GenBank
BGC0000211.5	CBH32110.1	GenBank
BGC0000211.5	CBH32111.1	GenBank
BGC0000211.5	CBH32112.1	GenBank
BGC0000211.5	CBH32113.1	GenBank
BGC0000212.5	SSBG_00478	Not in NCBI
BGC0000212.5	SSBG_00479	Not in NCBI
BGC0000212.5	SSBG_00481	Not in NCBI
BGC0000212.5	SSBG_00482	Not in NCBI
BGC0000212.5	SSBG_00483	Not in NCBI
BGC0000212.5	SSBG_00484	Not in NCBI
BGC0000212.5	SSBG_00485	Not in NCBI
BGC0000212.5	SSBG_00486	Not in NCBI
BGC0000212.5	SSBG_00487	Not in NCBI
BGC0000212.5	SSBG_00488	Not in NCBI
BGC0000212.5	SSBG_00489	Not in NCBI
BGC0000212.5	SSBG_00490	Not in NCBI
BGC0000212.5	SSBG_00491	Not in NCBI
BGC0000212.5	SSBG_00492	Not in NCBI
BGC0000212.5	SSBG_00493	Not in NCBI
BGC0000212.5	SSBG_00494	Not in NCBI
BGC0000212.5	SSBG_00495	Not in NCBI
BGC0000212.5	SSBG_00496	Not in NCBI
BGC0000212.5	SSBG_00497	Not in NCBI
BGC0000212.5	SSBG_00498	Not in NCBI
BGC0000212.5	SSBG_00499	Not in NCBI
BGC0000212.5	SSBG_00500	Not in NCBI
BGC0000212.5	SSBG_00501	Not in NCBI
BGC0000212.5	SSBG_00502	Not in NCBI
BGC0000212.5	SSBG_00503	Not in NCBI
BGC0000212.5	SSBG_00504	Not in NCBI
BGC0000212.5	SSBG_00505	Not in NCBI
BGC0000212.5	SSBG_00507	Not in NCBI
BGC0000212.5	SSBG_00508	Not in NCBI
BGC0000212.5	SSBG_00509	Not in NCBI
BGC0000212.5	SSBG_00510	Not in NCBI
BGC0000212.5	SSBG_00511	Not in NCBI
BGC0000212.5	SSBG_00512	Not in NCBI
BGC0000212.5	SSBG_00513	Not in NCBI
BGC0000212.5	SSBG_00514	Not in NCBI
BGC0000213.4	AIL50152.1	GenBank
BGC0000213.4	AIL50153.1	GenBank
BGC0000213.4	AIL50154.1	GenBank
BGC0000213.4	AIL50156.1	GenBank
BGC0000213.4	AIL50155.1	GenBank
BGC0000213.4	AIL50157.1	GenBank
BGC0000213.4	AIL50158.1	GenBank
BGC0000213.4	AIL50159.1	GenBank
BGC0000213.4	AIL50160.1	GenBank
BGC0000213.4	AIL50161.1	GenBank
BGC0000213.4	AIL50162.1	GenBank
BGC0000213.4	AIL50163.1	GenBank
BGC0000213.4	AIL50164.1	GenBank
BGC0000213.4	AIL50165.1	GenBank
BGC0000213.4	AIL50166.1	GenBank
BGC0000213.4	AIL50167.1	GenBank
BGC0000213.4	AIL50168.1	GenBank
BGC0000213.4	AIL50169.1	GenBank
BGC0000213.4	AIL50170.1	GenBank
BGC0000213.4	AIL50171.1	GenBank
BGC0000213.4	AIL50172.1	GenBank
BGC0000213.4	AIL50173.1	GenBank
BGC0000213.4	AIL50174.1	GenBank
BGC0000213.4	AIL50175.1	GenBank
BGC0000213.4	AIL50176.1	GenBank
BGC0000213.4	AIL50177.1	GenBank
BGC0000213.4	AIL50178.1	GenBank
BGC0000213.4	AIL50179.1	GenBank
BGC0000213.4	AIL50180.1	GenBank
BGC0000213.4	AIL50181.1	GenBank
BGC0000213.4	AIL50182.1	GenBank
BGC0000213.4	AIL50183.1	GenBank
BGC0000213.4	AIL50184.1	GenBank
BGC0000213.4	AIL50187.1	GenBank
BGC0000213.4	AIL50186.1	GenBank
BGC0000213.4	AIL50185.1	GenBank
BGC0000213.4	AIL50188.1	GenBank
BGC0000213.4	AIL50189.1	GenBank
BGC0000213.4	AIL50190.1	GenBank
BGC0000213.4	AIL50191.1	GenBank
BGC0000213.4	AIL50192.1	GenBank
BGC0000213.4	AIL50193.1	GenBank
BGC0000213.4	AIL50194.1	GenBank
BGC0000213.4	AIL50195.1	GenBank
BGC0000214.5	ABC00734.1	GenBank
BGC0000214.5	ABC00735.1	GenBank
BGC0000214.5	ABC00725.1	GenBank
BGC0000214.5	ABC00736.1	GenBank
BGC0000214.5	ABC00732.1	GenBank
BGC0000214.5	ABC00737.1	GenBank
BGC0000214.5	ABC00726.1	GenBank
BGC0000214.5	ABC00728.1	GenBank
BGC0000214.5	ABC00733.1	GenBank
BGC0000214.5	ABC00730.1	GenBank
BGC0000214.5	ABC00727.1	GenBank
BGC0000214.5	ABC00729.1	GenBank
BGC0000214.5	ABC00738.1	GenBank
BGC0000214.5	ABC00731.1	GenBank
BGC0000215.5	CAA44378.1	GenBank
BGC0000215.5	CAA44379.1	GenBank
BGC0000215.5	CAA44380.1	GenBank
BGC0000215.5	CAA44381.1	GenBank
BGC0000215.5	CAA44382.1	GenBank
BGC0000215.5	CAA44383.1	GenBank
BGC0000215.5	CAA44384.1	GenBank
BGC0000216.5	AFU65882.1	GenBank
BGC0000216.5	AFU65919.1	GenBank
BGC0000216.5	AFU65883.1	GenBank
BGC0000216.5	AFU65884.1	GenBank
BGC0000216.5	AFU65885.1	GenBank
BGC0000216.5	AFU65886.1	GenBank
BGC0000216.5	AFU65887.1	GenBank
BGC0000216.5	AFU65888.1	GenBank
BGC0000216.5	AFU65889.1	GenBank
BGC0000216.5	AFU65890.1	GenBank
BGC0000216.5	AFU65891.1	GenBank
BGC0000216.5	AFU65892.1	GenBank
BGC0000216.5	AFU65893.1	GenBank
BGC0000216.5	AFU65894.1	GenBank
BGC0000216.5	AFU65895.1	GenBank
BGC0000216.5	AFU65896.1	GenBank
BGC0000216.5	AFU65897.1	GenBank
BGC0000216.5	AFU65898.1	GenBank
BGC0000216.5	AFU65899.1	GenBank
BGC0000216.5	AFU65900.1	GenBank
BGC0000216.5	AFU65901.1	GenBank
BGC0000216.5	AFU65902.1	GenBank
BGC0000216.5	AFU65903.1	GenBank
BGC0000216.5	AFU65904.1	GenBank
BGC0000216.5	AFU65905.1	GenBank
BGC0000216.5	AFU65906.1	GenBank
BGC0000216.5	AFU65907.1	GenBank
BGC0000216.5	AFU65908.1	GenBank
BGC0000216.5	AFU65909.1	GenBank
BGC0000216.5	AFU65910.1	GenBank
BGC0000216.5	AFU65911.1	GenBank
BGC0000216.5	AFU65912.1	GenBank
BGC0000216.5	AFU65913.1	GenBank
BGC0000216.5	AFU65914.1	GenBank
BGC0000216.5	AFU65915.1	GenBank
BGC0000216.5	AFU65916.1	GenBank
BGC0000216.5	AFU65917.1	GenBank
BGC0000216.5	AFU65918.1	GenBank
BGC0000217.5	AAA87614.1	GenBank
BGC0000217.5	AAA87615.1	GenBank
BGC0000217.5	AAA87616.1	GenBank
BGC0000217.5	AAA87617.1	GenBank
BGC0000217.5	AAA87618.1	GenBank
BGC0000217.5	AAA87619.1	GenBank
BGC0000217.5	AAA87620.1	GenBank
BGC0000217.5	AAA87621.1	GenBank
BGC0000217.5	AAA87622.1	GenBank
BGC0000218.5	AAA65202.1	GenBank
BGC0000218.5	AAA65203.1	GenBank
BGC0000218.5	AAA65204.1	GenBank
BGC0000218.5	AAA65205.1	GenBank
BGC0000218.5	AAA65206.1	GenBank
BGC0000218.5	AAA65207.1	GenBank
BGC0000218.5	AAA65208.1	GenBank
BGC0000218.5	AAA65209.1	GenBank
