accession	protein_id	source	uniprot_id	embl_id
BGC0000437	AAY37649	DeepBGC-protein-unique	Q4ZT73	CP000075
BGC0000437	AAY37650	DeepBGC-protein-unique	Q4ZT72	CP000075
BGC0000437	AAY37651	DeepBGC-protein-unique	Q4ZT71	CP000075
BGC0000437	AAY37652	DeepBGC-protein-unique	Q4ZT70	CP000075
BGC0000437	AAY37653	DeepBGC-protein-unique	Q4ZT69	CP000075
BGC0000437	AAY37654	DeepBGC-protein-unique	Q4ZT68	CP000075
BGC0000437	AAY37655	DeepBGC-protein-unique	Q4ZT67	CP000075
BGC0000437	AAY37656	DeepBGC-protein-unique	Q4ZT66	CP000075
BGC0000437	AAY37657	DeepBGC-protein-unique	Q4ZT65	CP000075
BGC0000437	AAY37658	DeepBGC-protein-unique	Q4ZT64	CP000075
BGC0000437	AAY37659	DeepBGC-protein-unique	Q4ZT63	CP000075
BGC0000437	AAY37660	DeepBGC-protein-unique	Q4ZT62	CP000075
BGC0000437	AAY37661	DeepBGC-protein-unique	Q4ZT61	CP000075
BGC0000442	CBF80711	DeepBGC-protein-unique	A7XRY0	EF550581,BN001305,AACD01000154
BGC0000442	CBF80712	DeepBGC-protein-unique	A7XRY3	EF550582,BN001305,AACD01000154
BGC0000442	CBF80716	DeepBGC-protein-unique	A7XRY8	EF550584,BN001305,AACD01000154,AACD01000155
BGC0000444	AAW49313	DeepBGC-protein-unique	Q6XXZ4	AY204509,AY707081
BGC0000444	AAW49314	DeepBGC-protein-unique	Q5IK38	AY707081
BGC0000444	AAW49315	DeepBGC-protein-unique	Q5IK37	AY707081
BGC0000444	AAW49316	DeepBGC-protein-unique	Q5IK36	AY707081
BGC0000444	AAW49317	DeepBGC-protein-unique	Q5IK35	AY707081
BGC0000444	AAW49318	DeepBGC-protein-unique	Q5IK34	AY707081,AB698627
BGC0000444	AAW49319	DeepBGC-protein-unique	Q5IK33	AY707081
BGC0000444	AAW49320	DeepBGC-protein-unique	Q5IK32	AY707081
BGC0000446	AUTOORF_00001	DeepBGC-protein-unique		
BGC0000451	ACR11143	DeepBGC-protein-unique	C5BUB2	CP001614
BGC0000451	ACR13425	DeepBGC-protein-unique	C5BUB5	CP001614
BGC0000451	ACR13729	DeepBGC-protein-unique	C5BUB6	CP001614
BGC0000451	ACR11042	DeepBGC-protein-unique	C5BUB7	CP001614
BGC0000451	ACR10711	DeepBGC-protein-unique	C5BUB8	CP001614
BGC0000451	ACR12253	DeepBGC-protein-unique	C5BUB9	CP001614
BGC0000451	ACR11867	DeepBGC-protein-unique	C5BUC0	CP001614
BGC0000451	ACR11213	DeepBGC-protein-unique	C5BUC1	CP001614
BGC0000451	ACR10707	DeepBGC-protein-unique	C5BUC2	CP001614
BGC0000451	ACR12481	DeepBGC-protein-unique	C5BUC3	CP001614
BGC0000451	ACR13598	DeepBGC-protein-unique	C5BUC4	CP001614
BGC0000452	BAH43757	DeepBGC-protein-unique	C0ZD98	AP008955
BGC0000452	BAH43758	DeepBGC-protein-unique	C0ZD99	AP008955
BGC0000452	BAH43759	DeepBGC-protein-unique	C0ZDA0	AP008955
BGC0000452	BAH43761	DeepBGC-protein-unique	C0ZDA2	AP008955
BGC0000452	BAH43762	DeepBGC-protein-unique	C0ZDA3	AP008955
BGC0000452	BAH43764	DeepBGC-protein-unique	C0ZDA5	AP008955
BGC0000452	BAH43765	DeepBGC-protein-unique	C0ZDA6	AP008955
BGC0000452	BAH43766	DeepBGC-protein-unique	C0ZDA7	AP008955
BGC0000452	BAH43767	DeepBGC-protein-unique	C0ZDA8	AP008955
BGC0000452	BAH43768	DeepBGC-protein-unique	C0ZDA9	AP008955
BGC0000452	BAH43769	DeepBGC-protein-unique	C0ZDB0	AP008955
BGC0000452	BAH43770	DeepBGC-protein-unique	C0ZDB1	AP008955
BGC0000452	BAH43771	DeepBGC-protein-unique	C0ZDB2	AP008955
BGC0000457	ABC94345	DeepBGC-protein-unique	Q2JYJ1	CP000138
BGC0000457	ABC94346	DeepBGC-protein-unique	Q2JYJ0	CP000138
BGC0000457	ABC94347	DeepBGC-protein-unique	Q2JYI9	CP000138
BGC0000457	ABC94348	DeepBGC-protein-unique	Q2JYI8	CP000138
BGC0000457	ABC94349	DeepBGC-protein-unique	Q2JYI7	CP000138
BGC0000457	ABC94350	DeepBGC-protein-unique	Q2JYI6	CP000138
BGC0000457	ABC94351	DeepBGC-protein-unique	Q2JYI5	CP000138
BGC0000457	ABC94352	DeepBGC-protein-unique	Q2JYI4	CP000138
BGC0000457	ABC94353	DeepBGC-protein-unique	Q2JYI3	CP000138
BGC0000460	AAO07752	DeepBGC-protein-unique	A0A3Q0KZ17	AE016796
BGC0000460	AAO07753	DeepBGC-protein-unique	A0A3Q0KYX7	AE016796
BGC0000460	AAO07754	DeepBGC-protein-unique	A0A3Q0KYZ5	AE016796
BGC0000460	AAO07755	DeepBGC-protein-unique	A0A3Q0KYZ0	AE016796
BGC0000460	AAO07756	DeepBGC-protein-unique	A0A3Q0KZ31	AE016796
BGC0000460	AAO07757	DeepBGC-protein-unique	A0A3Q0KYY2	AE016796
BGC0000460	AAO07758	DeepBGC-protein-unique	A0A3Q0KZ21	AE016796
BGC0000460	AAO07759	DeepBGC-protein-unique	A0A3Q0KZ20	AE016796
BGC0000460	AAO07760	DeepBGC-protein-unique	Q56743	U32676,AE016796
BGC0000460	AAO07761	DeepBGC-protein-unique	P74965	U32676,AE016796
BGC0000460	AAO07762	DeepBGC-protein-unique	A0A3Q0KZ27	AE016796
BGC0000460	AAO07763	DeepBGC-protein-unique	A0A3Q0KYY8	AE016796
BGC0000460	AAO07764	DeepBGC-protein-unique	A0A3Q0KZ03	AE016796
BGC0000460	AAO07765	DeepBGC-protein-unique	A0A3Q0KYZ8	AE016796
BGC0000460	AAO07766	DeepBGC-protein-unique	A0A3Q0KZ42	AE016796
BGC0000460	AAO07767	DeepBGC-protein-unique	A0A3Q0KYZ2	AE016796
BGC0000464	CDG17972	DeepBGC-protein-unique	A0A068QSG1	FO704550
BGC0000464	CDG17973	DeepBGC-protein-unique	A0A068QSJ1	FO704550
BGC0000464	CDG17974	DeepBGC-protein-unique	A0A068QT42	FO704550
BGC0000464	CDG17978	DeepBGC-protein-unique	A0A068QSJ6	FO704550
BGC0000464	CDG17980	DeepBGC-protein-unique	A0A068QVS6	FO704550
BGC0000464	CDG17981	DeepBGC-protein-unique	A0A068QTK0	FO704550
BGC0000464	CDG17982	DeepBGC-protein-unique	A0A068QSH0	FO704550
BGC0000464	CDG17983	DeepBGC-protein-unique	A0A068QSK3	FO704550
BGC0000464	CDG17985	DeepBGC-protein-unique	A0A068QVT0	FO704550
BGC0000464	CDG17986	DeepBGC-protein-unique	A0A068QTK5	FO704550
BGC0000464	CDG17987	DeepBGC-protein-unique	A0A068QSH6	FO704550
BGC0000464	CDG17988	DeepBGC-protein-unique	A0A068QSK8	FO704550
BGC0000464	CDG17989	DeepBGC-protein-unique	A0A068QT58	FO704550
BGC0000464	CDG17990	DeepBGC-protein-unique	A0A068QVT4	FO704550
BGC0000464	CDG17992	DeepBGC-protein-unique	A0A068QSI1	FO704550
BGC0000465	CBJ90358	DeepBGC-protein-unique	D3VFP4	FN667742
BGC0000465	CBJ90359	DeepBGC-protein-unique	D3VFP5	FN667742
BGC0000469	AFV25464	DeepBGC-protein-unique	K4MJY1	JX235926
BGC0000469	AFV25465	DeepBGC-protein-unique	K4MHU7	JX235926
BGC0000469	AFV25466	DeepBGC-protein-unique	K4MV45	JX235926
BGC0000469	AFV25467	DeepBGC-protein-unique	K4MJS8	JX235926
BGC0000469	AFV25468	DeepBGC-protein-unique	K4MHE9	JX235926
BGC0000469	AFV25469	DeepBGC-protein-unique	K4MJY5	JX235926
BGC0000469	AFV25470	DeepBGC-protein-unique	K4MHU9	JX235926
BGC0000469	AFV25471	DeepBGC-protein-unique	K4MV47	JX235926
BGC0000469	AFV25472	DeepBGC-protein-unique	K4MJT0	JX235926
BGC0000469	AFV25474	DeepBGC-protein-unique	K4MJY8	JX235926
BGC0000469	AFV25475	DeepBGC-protein-unique	K4MHV2	JX235926
BGC0000469	AFV25476	DeepBGC-protein-unique	K4MV51	JX235926
BGC0000469	AFV25477	DeepBGC-protein-unique	K4MJT5	JX235926
BGC0000469	AFV25491	DeepBGC-protein-unique	K4MV63	JX235926
BGC0000469	AFV25492	DeepBGC-protein-unique	K4MJU5	JX235926
BGC0000469	AFV25493	DeepBGC-protein-unique	K4MHG4	JX235926
BGC0000469	AFV25494	DeepBGC-protein-unique	K4MK03	JX235926
BGC0000469	AFV25495	DeepBGC-protein-unique	K4MHW6	JX235926
BGC0000469	AFV25496	DeepBGC-protein-unique	K4MV65	JX235926
BGC0000471	AFZ08002	DeepBGC-protein-unique	K9VKH5	CP003614
BGC0000471	AFZ08005	DeepBGC-protein-unique	K9VLB2	CP003614
BGC0000471	AFZ08007	DeepBGC-protein-unique	K9VKH9	CP003614
BGC0000471	AFZ08009	DeepBGC-protein-unique	K9VKF9	CP003614
BGC0000483	CCH92964	DeepBGC-protein-unique	A0A822LA15	CAIH01000183
BGC0000483	CCH92966	DeepBGC-protein-unique	A0A822L8W0	CAIH01000183
BGC0000483	CCH92967	DeepBGC-protein-unique	A0A822LBS3	CAIH01000183
BGC0000483	CCH92969	DeepBGC-protein-unique	A0A822LCU9	CAIH01000183
BGC0000486	AAC69555	DeepBGC-protein-unique	Q9ZGQ0	AF076529
BGC0000486	AAC69556	DeepBGC-protein-unique	Q9ZGP9	AF076529
BGC0000490	ERL47809	DeepBGC-protein-unique	U2XY23	AMQS01000001
BGC0000490	EKF52512	DeepBGC-protein-unique	K2QG79	AMQS01000001
BGC0000490	EKF52513	DeepBGC-protein-unique	K2NY59	AMQS01000001
BGC0000496	BAG19222	DeepBGC-protein-unique	B1W1J7	AP009493
BGC0000496	BAG19223	DeepBGC-protein-unique	B1W1J8	AP009493
BGC0000496	BAG19224	DeepBGC-protein-unique	B1W1J9	AP009493
BGC0000496	BAG19226	DeepBGC-protein-unique	B1W1K1	AP009493
BGC0000501	ACU73103	DeepBGC-protein-unique	C7QI58	CP001700
BGC0000501	ACU73106	DeepBGC-protein-unique	C7QI61	CP001700
BGC0000501	ACU73107	DeepBGC-protein-unique	C7QI62	CP001700
BGC0000513	CAM03499	DeepBGC-protein-unique	A4FHH4	AM420293
BGC0000513	CAM03501	DeepBGC-protein-unique	A4FHH6	AM420293
BGC0000513	CAM03502	DeepBGC-protein-unique	A4FHH7	AM420293
BGC0000515	ABO65649	DeepBGC-protein-unique	A4IJZ5	CP000557
BGC0000515	ABO65650	DeepBGC-protein-unique	A4IJZ6	CP000557
BGC0000515	ABO65651	DeepBGC-protein-unique	A4IJZ7	CP000557
BGC0000515	ABO65652	DeepBGC-protein-unique	A4IJZ8	CP000557
BGC0000515	ABO65653	DeepBGC-protein-unique	A4IJZ9	CP000557
BGC0000515	ABO65654	DeepBGC-protein-unique	A4IK00	CP000557
BGC0000515	ABO65656	DeepBGC-protein-unique	A4IK02	CP000557
BGC0000515	ABO65657	DeepBGC-protein-unique	A4IK03	CP000557
BGC0000515	ABO65658	DeepBGC-protein-unique	A4IK04	CP000557
BGC0000516	EDY04297	DeepBGC-protein-unique		
BGC0000516	EDY04298	DeepBGC-protein-unique		
BGC0000516	EDY04299	DeepBGC-protein-unique		
BGC0000516	EDY04301	DeepBGC-protein-unique		
BGC0000516	EDY04302	DeepBGC-protein-unique		
BGC0000516	EDY04303	DeepBGC-protein-unique		
BGC0000516	EDY04304	DeepBGC-protein-unique		
BGC0000518	EFL36746	DeepBGC-protein-unique	D9XD99	GG657757
BGC0000518	EFL36747	DeepBGC-protein-unique	D9XDA0	GG657757
BGC0000518	EFL36748	DeepBGC-protein-unique	D9XDA1	GG657757
BGC0000518	EFL36749	DeepBGC-protein-unique	D9XDA2	GG657757
BGC0000518	EFL36750	DeepBGC-protein-unique	D9XDA3	GG657757
BGC0000518	EFL36751	DeepBGC-protein-unique	D9XDA4	GG657757
BGC0000520	AAF32256	DeepBGC-protein-unique	O87236	AE001272,AF167432
BGC0000528	CAN02018	DeepBGC-protein-unique	A5CSF4	AM711867
BGC0000528	CAN02019	DeepBGC-protein-unique	A5CSF5	AM711867
BGC0000528	CAN02020	DeepBGC-protein-unique	A5CSF6	AM711867
BGC0000528	CAN02021	DeepBGC-protein-unique	A5CSF7	AM711867
BGC0000528	CAN02022	DeepBGC-protein-unique	A5CSF8	AM711867
BGC0000528	CAN02024	DeepBGC-protein-unique	A5CSG0	AM711867
BGC0000530	EMC15120	DeepBGC-protein-unique		
BGC0000530	EMC15122	DeepBGC-protein-unique		
BGC0000530	EMC15123	DeepBGC-protein-unique		
BGC0000530	EMC15124	DeepBGC-protein-unique		
BGC0000530	EMC15125	DeepBGC-protein-unique		
BGC0000530	EMC15126	DeepBGC-protein-unique		
BGC0000530	EMC15127	DeepBGC-protein-unique		
BGC0000530	EMC15128	DeepBGC-protein-unique		
BGC0000546	WP_003950015	DeepBGC-protein-unique		
BGC0000546	WP_003950017	DeepBGC-protein-unique		
BGC0000546	WP_003950018	DeepBGC-protein-unique		
BGC0000546	WP_003950019	DeepBGC-protein-unique		
BGC0000547	ACX68640	DeepBGC-protein-unique	D0EM94	GQ857551
BGC0000553	WP_032798330	DeepBGC-protein-unique		
BGC0000553	WP_032798143	DeepBGC-protein-unique		
BGC0000553	WP_032798144	DeepBGC-protein-unique		
BGC0000553	WP_006127364	DeepBGC-protein-unique	D6AL08	DS999644
BGC0000554	WP_006126651	DeepBGC-protein-unique		
BGC0000554	WP_006126653	DeepBGC-protein-unique		
BGC0000564	CAL82041	DeepBGC-protein-unique	A5HZ32	AM412317
BGC0000564	CAL82043	DeepBGC-protein-unique	A5HZ34	AM412317
BGC0000564	CAL82044	DeepBGC-protein-unique	A5HZ35	AM412317
BGC0000564	CAL82046	DeepBGC-protein-unique	A5HZ37	AM412317
BGC0000564	CAL82047	DeepBGC-protein-unique	A5HZ38	AM412317
BGC0000564	CAL82048	DeepBGC-protein-unique	A5HZ39	AM412317
BGC0000566	AAK33685	DeepBGC-protein-unique	Q7DAM3	AE004092
BGC0000566	AAK33687	DeepBGC-protein-unique	Q9A0K3	AE004092
BGC0000566	AAK33688	DeepBGC-protein-unique	Q9A0K2	AE004092
BGC0000566	AAK33690	DeepBGC-protein-unique	Q9A0K0	AE004092
BGC0000566	AAK33691	DeepBGC-protein-unique	Q9A0J9	AE004092
BGC0000566	AAK33692	DeepBGC-protein-unique	Q9A0J8	AE004092
BGC0000570	ADU13883	DeepBGC-protein-unique	E8RMD2	CP002395
BGC0000570	ADU13885	DeepBGC-protein-unique	E8RMD4	CP002395
BGC0000570	ADU13886	DeepBGC-protein-unique	E8RMD5	CP002395
BGC0000571	CBW74823	DeepBGC-protein-unique	E5AQE1	FR687359
BGC0000571	CBW74824	DeepBGC-protein-unique	E5AQE2	FR687359
BGC0000571	CBW74825	DeepBGC-protein-unique	E5AQE3	FR687359
BGC0000572	AHI79402	DeepBGC-protein-unique		
BGC0000572	AHI77932	DeepBGC-protein-unique		
BGC0000572	AHI77484	DeepBGC-protein-unique		
BGC0000573	ABZ74309	DeepBGC-protein-unique	B0T9D4	CP000928
BGC0000573	ABZ74310	DeepBGC-protein-unique	B0T9D5	CP000928
BGC0000573	ABZ74311	DeepBGC-protein-unique	B0T9D6	CP000928
BGC0000573	ABZ74312	DeepBGC-protein-unique	B0T9D7	CP000928
BGC0000573	ABZ74315	DeepBGC-protein-unique	B0T9E0	CP000928
BGC0000574	ADG11017	DeepBGC-protein-unique	D5VKJ4	CP002008
BGC0000574	ADG11018	DeepBGC-protein-unique	D5VKJ5	CP002008
BGC0000574	ADG11019	DeepBGC-protein-unique	D5VKJ6	CP002008
BGC0000574	ADG11023	DeepBGC-protein-unique	D5VKK0	CP002008
BGC0000576	BAL94040	DeepBGC-protein-unique	I0HM03	AP012320
BGC0000576	BAL94041	DeepBGC-protein-unique	I0HM04	AP012320
BGC0000576	BAL94042	DeepBGC-protein-unique	I0HM05	AP012320
BGC0000576	BAL94043	DeepBGC-protein-unique	I0HM06	AP012320
BGC0000577	BAI99044	DeepBGC-protein-unique	D4Z8W2	AP010805
BGC0000577	BAI99045	DeepBGC-protein-unique	D4Z8W3	AP010805
BGC0000577	BAI99046	DeepBGC-protein-unique	D4Z8W4	AP010805
BGC0000577	BAI99047	DeepBGC-protein-unique	D4Z8W5	AP010805
BGC0000577	BAI99049	DeepBGC-protein-unique	D4Z8W7	AP010805
BGC0000577	BAI99050	DeepBGC-protein-unique	D4Z8W8	AP010805
BGC0000578	WP_032798308	DeepBGC-protein-unique		
BGC0000578	WP_032798309	DeepBGC-protein-unique		
BGC0000578	WP_006126488	DeepBGC-protein-unique	A0A2T7LZP3	QBHV01000019
BGC0000578	WP_010071618	DeepBGC-protein-unique		
BGC0000578	WP_010071619	DeepBGC-protein-unique		
BGC0000579	WP_007385813	DeepBGC-protein-unique		
BGC0000579	WP_007385814	DeepBGC-protein-unique	A0A7K2PWY3	WWIM01000001
BGC0000579	WP_007385815	DeepBGC-protein-unique	A0A7K2PXJ4	WWIM01000001
BGC0000579	WP_007385816	DeepBGC-protein-unique	A0A7K2PX80	WWIM01000001
BGC0000579	WP_007385817	DeepBGC-protein-unique	A0A7K2PX15	WWIM01000001
BGC0000579	WP_007385818	DeepBGC-protein-unique	B5I0A7	CM000951
BGC0000579	WP_007385819	DeepBGC-protein-unique	B5I0A8	CM000951
BGC0000580	EGD17356	DeepBGC-protein-unique		
BGC0000580	EGD17357	DeepBGC-protein-unique		
BGC0000583	YP_001827873	DeepBGC-protein-unique		
BGC0000583	YP_001827874	DeepBGC-protein-unique		
BGC0000583	YP_001827875	DeepBGC-protein-unique		
BGC0000583	YP_001827877	DeepBGC-protein-unique		
BGC0000583	YP_001827878	DeepBGC-protein-unique		
BGC0000595	NP_626681	DeepBGC-protein-unique	Q9L0A8	AL939112
BGC0000595	NP_626682	DeepBGC-protein-unique	Q9L0A7	AL939112
BGC0000595	NP_626683	DeepBGC-protein-unique	Q9L0A6	AL939112
BGC0000595	NP_626685	DeepBGC-protein-unique	Q9L0A4	AL939112
BGC0000595	NP_626686	DeepBGC-protein-unique	Q9L0A3	AL939112
BGC0000595	NP_626687	DeepBGC-protein-unique	Q9L0A2	AL939112
BGC0000595	NP_626688	DeepBGC-protein-unique	Q9L0A1	AL939112
BGC0000595	NP_626689	DeepBGC-protein-unique	Q9L0A0	AL939112
BGC0000595	NP_626691	DeepBGC-protein-unique	Q9L098	AL939112
BGC0000595	NP_626692	DeepBGC-protein-unique	Q9L097	AL939112
BGC0000595	NP_626693	DeepBGC-protein-unique	Q9L096	AL939112
BGC0000595	NP_626694	DeepBGC-protein-unique	Q9L095	AL939112
BGC0000597	WP_009188434	DeepBGC-protein-unique		
BGC0000597	WP_009188435	DeepBGC-protein-unique	D6JZI4	GG753626
BGC0000597	WP_009188436	DeepBGC-protein-unique	D6JZI5	GG753626
BGC0000597	WP_009188438	DeepBGC-protein-unique		
BGC0000597	WP_009188439	DeepBGC-protein-unique		
BGC0000597	WP_009188440	DeepBGC-protein-unique	A0A6G2XNX1	WWGA01000058
BGC0000601	CAB11985	DeepBGC-protein-unique	O31423	AB006424,AB006424,AB006424,AL009126
BGC0000601	CAX52541	DeepBGC-protein-unique	O31425	AB006424,AB006424,AL009126
BGC0000601	CAB11989	DeepBGC-protein-unique	O31427	AB006424,AL009126
BGC0000601	CAB11990	DeepBGC-protein-unique	O31428	AB006424,AL009126
BGC0000601	CAB11991	DeepBGC-protein-unique	O31429	AB006424,AL009126
BGC0000601	CAB11992	DeepBGC-protein-unique	O31430	AB006424,AL009126
BGC0000612	AAP11941	DeepBGC-protein-unique	Q815R1	AE016877
BGC0000612	AAP11942	DeepBGC-protein-unique	Q815R0	AE016877
BGC0000612	AAP11943	DeepBGC-protein-unique	Q815Q9	AE016877
BGC0000612	AAP11944	DeepBGC-protein-unique	Q812H1	AE016877,AE016877
BGC0000612	AAP11945	DeepBGC-protein-unique	Q815Q8	AE016877
BGC0000612	AAP11946	DeepBGC-protein-unique	Q815Q7	AE016877
BGC0000612	AAP11947	DeepBGC-protein-unique	Q812H1	AE016877,AE016877
BGC0000612	AAP11948	DeepBGC-protein-unique	Q815Q6	AE016877
BGC0000612	AAP11949	DeepBGC-protein-unique	Q815Q5	AE016877
BGC0000612	AAP11950	DeepBGC-protein-unique	Q815Q4	AE016877
BGC0000612	AAP11951	DeepBGC-protein-unique	Q815Q3	AE016877
BGC0000612	AAP11952	DeepBGC-protein-unique	Q815Q2	AE016877
BGC0000612	AAP11953	DeepBGC-protein-unique	Q815Q1	AE016877
BGC0000612	AAP11954	DeepBGC-protein-unique	Q812K3	AE016877
BGC0000612	AAP11956	DeepBGC-protein-unique	Q812G9	AE016877,AE016877,AE016877,AE016877
BGC0000612	AAP11957	DeepBGC-protein-unique	Q812G9	AE016877,AE016877,AE016877,AE016877
BGC0000612	AAP11958	DeepBGC-protein-unique	Q812G9	AE016877,AE016877,AE016877,AE016877
BGC0000612	AAP11959	DeepBGC-protein-unique	Q812G9	AE016877,AE016877,AE016877,AE016877
BGC0000612	AAP11960	DeepBGC-protein-unique	Q815P9	AE016877
BGC0000612	AAP11961	DeepBGC-protein-unique	Q812K2	AE016877
BGC0000616	ABS75251	DeepBGC-protein-unique	A7Z8C5	CP000560
BGC0000616	ABS75252	DeepBGC-protein-unique	A7Z8C6	CP000560
BGC0000616	ABS75253	DeepBGC-protein-unique	A7Z8C7	CP000560
BGC0000616	ABS75254	DeepBGC-protein-unique	A7Z8C8	CP000560
BGC0000616	ABS75255	DeepBGC-protein-unique	A7Z8C9	CP000560
BGC0000618	AFK59990	DeepBGC-protein-unique	I3U4Q2	CP003583
BGC0000618	AFK59991	DeepBGC-protein-unique	I3U4Q3	CP003583
BGC0000618	AFK59992	DeepBGC-protein-unique	I3U4Q4	CP003583
BGC0000625	BAN83914	DeepBGC-protein-unique	T2HVN7	AB819757
BGC0000625	BAN83915	DeepBGC-protein-unique	T2HV83	AB819757,LC466032
BGC0000625	BAN83931	DeepBGC-protein-unique	T2HUN2	AB819757
BGC0000625	BAN83932	DeepBGC-protein-unique	T2HUX6	AB819757
BGC0000627	EED49413	DeepBGC-protein-unique	B8NM62	EQ963480
BGC0000627	EED49414	DeepBGC-protein-unique	B8NM63	EQ963480
BGC0000627	EED49415	DeepBGC-protein-unique	B8NM64	EQ963480
BGC0000627	EED49418	DeepBGC-protein-unique	B8NM67	EQ963480
BGC0000627	EED49420	DeepBGC-protein-unique	B8NM69	EQ963480
BGC0000627	EED49422	DeepBGC-protein-unique	B8NM71	EQ963480
BGC0000627	EED49423	DeepBGC-protein-unique	B8NM72	EQ963480
BGC0000627	EED49424	DeepBGC-protein-unique	B8NM73	EQ963480
BGC0000627	EED49425	DeepBGC-protein-unique	B8NM74	EQ963480
BGC0000627	EED49426	DeepBGC-protein-unique	B8NM75	EQ963480
BGC0000627	EED49427	DeepBGC-protein-unique	B8NM76	EQ963480,EQ963480
BGC0000627	EED49428	DeepBGC-protein-unique	B8NM76	EQ963480,EQ963480
BGC0000627	EED49430	DeepBGC-protein-unique	B8NM79	EQ963480
BGC0000628	EFJ68963	DeepBGC-protein-unique	A0AA87A1W3	ACGO02000004
BGC0000628	EFJ68964	DeepBGC-protein-unique	A0AA87AJV9	ACGO02000004
BGC0000628	EFJ68965	DeepBGC-protein-unique	A0AA86ZRT2	ACGO02000004
BGC0000628	EFJ68969	DeepBGC-protein-unique	A0AA87DBR0	ACGO02000004
BGC0000628	EFJ68970	DeepBGC-protein-unique	A0AA87DH89	ACGO02000004
BGC0000628	EFJ68971	DeepBGC-protein-unique	A0AA87DCP7	ACGO02000004
BGC0000628	EFJ68972	DeepBGC-protein-unique	A0AA87DCU4	ACGO02000004
BGC0000628	EFJ68973	DeepBGC-protein-unique	A0AA87DKV4	ACGO02000004
BGC0000631	Bcin12g06370	DeepBGC-protein-unique	A0A384JZV1	CP009816
BGC0000631	Bcin12g06380	DeepBGC-protein-unique	A0A384JZT1	CP009816
BGC0000631	Bcin12g06400	DeepBGC-protein-unique	A0A384JZZ2	CP009816
BGC0000631	Bcin12g06410	DeepBGC-protein-unique	A0A384JZT4	CP009816
BGC0000631	Bcin12g06420	DeepBGC-protein-unique	A0A384JZV3	CP009816,CP009816
BGC0000632	BAG16275	DeepBGC-protein-unique	B1Q2P1	AB264550
BGC0000632	BAG16276	DeepBGC-protein-unique	B1Q2P2	AB264550
BGC0000632	BAG16277	DeepBGC-protein-unique	B1Q2P3	AB264550
BGC0000632	BAG16278	DeepBGC-protein-unique	B1Q2P4	AB264550
BGC0000632	BAG16279	DeepBGC-protein-unique	B1Q2P5	AB264550
BGC0000632	BAG16280	DeepBGC-protein-unique	B1Q2P6	AB264550
BGC0000632	BAG16281	DeepBGC-protein-unique	B1Q2P7	AB264550
BGC0000632	BAG16282	DeepBGC-protein-unique	B1Q2P8	AB264550
BGC0000632	BAG16283	DeepBGC-protein-unique	B1Q2P9	AB264550
BGC0000632	BAG16284	DeepBGC-protein-unique	B1Q2Q0	AB264550
BGC0000632	BAG16285	DeepBGC-protein-unique	B1Q2Q1	AB264550
BGC0000658	BAG18097	DeepBGC-protein-unique	B1VVB3	AP009493
BGC0000658	BAG18098	DeepBGC-protein-unique	B1VVB4	AP009493
BGC0000659	CAM02993	DeepBGC-protein-unique	A4FG18	AM420293
BGC0000662	BAG21067	DeepBGC-protein-unique	B1VTH7	AP009493
BGC0000662	BAG21068	DeepBGC-protein-unique	B1VTH8	AP009493
BGC0000662	BAG21069	DeepBGC-protein-unique	B1VTH9	AP009493
BGC0000662	BAG21070	DeepBGC-protein-unique	B1VTI0	AP009493
BGC0000662	BAG21071	DeepBGC-protein-unique	B1VTI1	AP009493
BGC0000662	BAG21072	DeepBGC-protein-unique	B1VTI2	AP009493
BGC0000662	BAG21073	DeepBGC-protein-unique	B1VTI3	AP009493
BGC0000662	BAG21074	DeepBGC-protein-unique	B1VTI4	AB214954,AB259663,AP009493
BGC0000662	BAG21075	DeepBGC-protein-unique	B1VTI5	AB214954,AB259663,AP009493
BGC0000662	BAG21076	DeepBGC-protein-unique	B1VTI6	AP009493
BGC0000662	BAG21077	DeepBGC-protein-unique	B1VTI7	AP009493
BGC0000662	BAG21078	DeepBGC-protein-unique	B1VTI8	AP009493
BGC0000662	BAG21079	DeepBGC-protein-unique	B1VTI9	AP009493
BGC0000664	BAG23653	DeepBGC-protein-unique	B1VN28	AP009493
BGC0000664	BAG23654	DeepBGC-protein-unique	B1VN29	AP009493
BGC0000664	BAG23655	DeepBGC-protein-unique	B1VN30	AP009493
BGC0000664	BAG23656	DeepBGC-protein-unique	B1VN31	AP009493
BGC0000664	BAG23657	DeepBGC-protein-unique	B1VN32	AP009493
BGC0000664	BAG23658	DeepBGC-protein-unique	B1VN33	AP009493
BGC0000664	BAG23659	DeepBGC-protein-unique	B1VN34	AP009493
BGC0000667	CDM31314	DeepBGC-protein-unique	W6QB10	HG792016
BGC0000667	CDM31316	DeepBGC-protein-unique	W6Q5R7	HG792016
BGC0000667	CDM31317	DeepBGC-protein-unique	W6QP06	HG792016
BGC0000669	NP_199072	DeepBGC-protein-unique	Q9FH67	AB022210,CP002688
BGC0000669	NP_199073	DeepBGC-protein-unique	Q9FH66	AB022210,CP002688,BT026460
BGC0000669	NP_199074	DeepBGC-protein-unique	Q9FJV8	AB013391,CP002688,BT020312,BT020456
BGC0000670	NP_199609	DeepBGC-protein-unique	Q9FI40	AB017064,CP002688,BT005830,AK227304
BGC0000670	NP_199610	DeepBGC-protein-unique	Q9FI39	AB017064,CP002688
