accession	protein_id	source
BGC0000804	EHN79458	DeepBGC-unique
BGC0000804	EHN79459	DeepBGC-unique
BGC0000804	EHN79460	DeepBGC-unique
BGC0000804	EHN79461	DeepBGC-unique
BGC0000804	EHN79462	DeepBGC-unique
BGC0000804	EHN79463	DeepBGC-unique
BGC0000804	EHN79464	DeepBGC-unique
BGC0000804	EHN79465	DeepBGC-unique
BGC0000804	EHN79466	DeepBGC-unique
BGC0000804	EHN79433	DeepBGC-unique
BGC0000804	EHN79411	DeepBGC-unique
BGC0000804	EHN79434	DeepBGC-unique
BGC0000805	ABJ90146	DeepBGC-unique
BGC0000805	ABJ90147	DeepBGC-unique
BGC0000805	ABJ90148	DeepBGC-unique
BGC0000807	ADD45281	DeepBGC-unique
BGC0000807	ADD45282	DeepBGC-unique
BGC0000807	ADD45283	DeepBGC-unique
BGC0000807	ADD45284	DeepBGC-unique
BGC0000807	ADD45285	DeepBGC-unique
BGC0000807	ADD45286	DeepBGC-unique
BGC0000807	ADD45288	DeepBGC-unique
BGC0000807	ADD45290	DeepBGC-unique
BGC0000807	ADD45291	DeepBGC-unique
BGC0000807	ADD45293	DeepBGC-unique
BGC0000807	ADD45294	DeepBGC-unique
BGC0000807	ADD45295	DeepBGC-unique
BGC0000807	ADD45296	DeepBGC-unique
BGC0000807	ADD45297	DeepBGC-unique
BGC0000807	ADD45298	DeepBGC-unique
BGC0000807	ADD45299	DeepBGC-unique
BGC0000807	ADD45300	DeepBGC-unique
BGC0000807	ADD45301	DeepBGC-unique
BGC0000807	ADD45302	DeepBGC-unique
BGC0000807	ADD45303	DeepBGC-unique
BGC0000807	ADD45304	DeepBGC-unique
BGC0000807	ADD45305	DeepBGC-unique
BGC0000807	ADD45307	DeepBGC-unique
BGC0000807	ADD45308	DeepBGC-unique
BGC0000807	ADD45309	DeepBGC-unique
BGC0000807	ADD45310	DeepBGC-unique
BGC0000807	ADD45311	DeepBGC-unique
BGC0000808	ABX18581	DeepBGC-unique
BGC0000808	ABX18582	DeepBGC-unique
BGC0000808	ABX18584	DeepBGC-unique
BGC0000808	ABX18585	DeepBGC-unique
BGC0000808	ABX18586	DeepBGC-unique
BGC0000808	ABX18587	DeepBGC-unique
BGC0000808	ABX18588	DeepBGC-unique
BGC0000808	ABX18589	DeepBGC-unique
BGC0000808	ABX18590	DeepBGC-unique
BGC0000808	ABX18591	DeepBGC-unique
BGC0000808	ABX18282	DeepBGC-unique
BGC0000808	ABX18283	DeepBGC-unique
BGC0000808	ABX18285	DeepBGC-unique
BGC0000808	ABX18286	DeepBGC-unique
BGC0000808	ABX18287	DeepBGC-unique
BGC0000808	ABX18289	DeepBGC-unique
BGC0000808	ABX18290	DeepBGC-unique
BGC0000808	ABX18291	DeepBGC-unique
BGC0000810	AFW60200	DeepBGC-unique
BGC0000810	AFW60196	DeepBGC-unique
BGC0000810	AFW60197	DeepBGC-unique
BGC0000810	AFW60199	DeepBGC-unique
BGC0000810	AFW60198	DeepBGC-unique
BGC0000810	AFW60201	DeepBGC-unique
BGC0000810	AFW60202	DeepBGC-unique
BGC0000810	AFW60204	DeepBGC-unique
BGC0000810	AFW60209	DeepBGC-unique
BGC0000810	AFW60211	DeepBGC-unique
BGC0000810	AFW60210	DeepBGC-unique
BGC0000810	AFW60212	DeepBGC-unique
BGC0000810	AFW60213	DeepBGC-unique
BGC0000811	EAL94095	DeepBGC-unique
BGC0000811	EAL94096	DeepBGC-unique
BGC0000811	EAL94097	DeepBGC-unique
BGC0000811	EAL94098	DeepBGC-unique
BGC0000811	EAL94099	DeepBGC-unique
BGC0000811	EAL94100	DeepBGC-unique
BGC0000811	EAL94101	DeepBGC-unique
BGC0000811	EAL94102	DeepBGC-unique
BGC0000811	EAL94103	DeepBGC-unique
BGC0000811	EAL94104	DeepBGC-unique
BGC0000811	EAL94105	DeepBGC-unique
BGC0000812	AHG26148	DeepBGC-unique
BGC0000812	AHG26155	DeepBGC-unique
BGC0000812	AHG26158	DeepBGC-unique
BGC0000817	AHE14572	DeepBGC-unique
BGC0000817	AHE14562	DeepBGC-unique
BGC0000817	AHE14552	DeepBGC-unique
BGC0000822	CAC93708	DeepBGC-unique
BGC0000822	CAC93709	DeepBGC-unique
BGC0000822	CAC93710	DeepBGC-unique
BGC0000822	CAC93711	DeepBGC-unique
BGC0000822	CAC93712	DeepBGC-unique
BGC0000822	CAC93713	DeepBGC-unique
BGC0000822	CAC93714	DeepBGC-unique
BGC0000822	CAC93715	DeepBGC-unique
BGC0000822	CAC93716	DeepBGC-unique
BGC0000822	CAC93717	DeepBGC-unique
BGC0000822	CAC93718	DeepBGC-unique
BGC0000822	CAC93719	DeepBGC-unique
BGC0000822	CAC93720	DeepBGC-unique
BGC0000822	CAC93721	DeepBGC-unique
BGC0000822	CAC93722	DeepBGC-unique
BGC0000822	CAC93723	DeepBGC-unique
BGC0000822	CAC93724	DeepBGC-unique
BGC0000823	BAC15749	DeepBGC-unique
BGC0000823	BAC15750	DeepBGC-unique
BGC0000823	BAC15751	DeepBGC-unique
BGC0000823	BAC15752	DeepBGC-unique
BGC0000823	BAC15753	DeepBGC-unique
BGC0000823	BAC15754	DeepBGC-unique
BGC0000823	BAC15755	DeepBGC-unique
BGC0000823	BAC15756	DeepBGC-unique
BGC0000823	BAC15757	DeepBGC-unique
BGC0000823	BAC15758	DeepBGC-unique
BGC0000824	ACC79980	DeepBGC-unique
BGC0000824	ACC79981	DeepBGC-unique
BGC0000824	ACC79982	DeepBGC-unique
BGC0000824	ACC79983	DeepBGC-unique
BGC0000824	ACC79984	DeepBGC-unique
BGC0000824	ACC79985	DeepBGC-unique
BGC0000824	ACC79986	DeepBGC-unique
BGC0000824	ACC79987	DeepBGC-unique
BGC0000824	ACC79988	DeepBGC-unique
BGC0000824	ACC79989	DeepBGC-unique
BGC0000824	ACC79990	DeepBGC-unique
BGC0000824	ACC79991	DeepBGC-unique
BGC0000824	ACC79992	DeepBGC-unique
BGC0000824	ACC79993	DeepBGC-unique
BGC0000824	ACC79996	DeepBGC-unique
BGC0000824	ACC79997	DeepBGC-unique
BGC0000824	ACC79998	DeepBGC-unique
BGC0000824	ACC79999	DeepBGC-unique
BGC0000824	ACC83561	DeepBGC-unique
BGC0000824	ACC83562	DeepBGC-unique
BGC0000824	ACC83564	DeepBGC-unique
BGC0000826	EFG04593	DeepBGC-unique
BGC0000826	EFG04594	DeepBGC-unique
BGC0000826	EFG04595	DeepBGC-unique
BGC0000826	EFG04596	DeepBGC-unique
BGC0000826	EFG04597	DeepBGC-unique
BGC0000826	EFG04598	DeepBGC-unique
BGC0000826	EFG04599	DeepBGC-unique
BGC0000826	EFG04600	DeepBGC-unique
BGC0000826	EFG04601	DeepBGC-unique
BGC0000826	EFG04602	DeepBGC-unique
BGC0000826	EFG04603	DeepBGC-unique
BGC0000826	EFG04604	DeepBGC-unique
BGC0000826	EFG04605	DeepBGC-unique
BGC0000826	EFG04606	DeepBGC-unique
BGC0000826	EFG04607	DeepBGC-unique
BGC0000826	EFG04608	DeepBGC-unique
BGC0000826	EFG04609	DeepBGC-unique
BGC0000827	ABV98184	DeepBGC-unique
BGC0000827	ABV98185	DeepBGC-unique
BGC0000827	ABV98186	DeepBGC-unique
BGC0000827	ABV98187	DeepBGC-unique
BGC0000827	ABV98188	DeepBGC-unique
BGC0000827	ABV98189	DeepBGC-unique
BGC0000827	ABV98190	DeepBGC-unique
BGC0000827	ABV98191	DeepBGC-unique
BGC0000827	ABV98193	DeepBGC-unique
BGC0000827	ABV98194	DeepBGC-unique
BGC0000827	ABV98195	DeepBGC-unique
BGC0000827	ABV98196	DeepBGC-unique
BGC0000827	ABV98197	DeepBGC-unique
BGC0000827	ABV98198	DeepBGC-unique
BGC0000827	ABV98199	DeepBGC-unique
BGC0000827	ABV98200	DeepBGC-unique
BGC0000828	BAA84782	DeepBGC-unique
BGC0000828	BAA84783	DeepBGC-unique
BGC0000828	BAA84784	DeepBGC-unique
BGC0000828	BAA84785	DeepBGC-unique
BGC0000835	AAG34182	DeepBGC-unique
BGC0000835	AAG34183	DeepBGC-unique
BGC0000835	AAG34184	DeepBGC-unique
BGC0000835	AAG34185	DeepBGC-unique
BGC0000835	AAG34186	DeepBGC-unique
BGC0000835	AAG34187	DeepBGC-unique
BGC0000835	AAG34188	DeepBGC-unique
BGC0000835	AAG34189	DeepBGC-unique
BGC0000836	AAN79648	DeepBGC-unique
BGC0000836	AAN79649	DeepBGC-unique
BGC0000836	AAN79650	DeepBGC-unique
BGC0000836	AAN79651	DeepBGC-unique
BGC0000836	AAN79652	DeepBGC-unique
BGC0000836	AAN79653	DeepBGC-unique
BGC0000836	AAN79654	DeepBGC-unique
BGC0000836	AAN79655	DeepBGC-unique
BGC0000836	AAN79656	DeepBGC-unique
BGC0000836	AAN79658	DeepBGC-unique
BGC0000836	AAN79659	DeepBGC-unique
BGC0000836	AAN79661	DeepBGC-unique
BGC0000836	AAN79662	DeepBGC-unique
BGC0000836	AAN79663	DeepBGC-unique
BGC0000836	AAN79664	DeepBGC-unique
BGC0000836	AAN79665	DeepBGC-unique
BGC0000837	AAW85336	DeepBGC-unique
BGC0000837	AAW85337	DeepBGC-unique
BGC0000837	AAW85338	DeepBGC-unique
BGC0000837	AAW85339	DeepBGC-unique
BGC0000837	AAW85340	DeepBGC-unique
BGC0000837	AAW85341	DeepBGC-unique
BGC0000837	AAW85342	DeepBGC-unique
BGC0000837	AAW85343	DeepBGC-unique
BGC0000837	AAW85344	DeepBGC-unique
BGC0000837	AAW85345	DeepBGC-unique
BGC0000837	AAW85346	DeepBGC-unique
BGC0000837	AAW85347	DeepBGC-unique
BGC0000837	AAW85348	DeepBGC-unique
BGC0000837	AAW85349	DeepBGC-unique
BGC0000837	AAW85350	DeepBGC-unique
BGC0000837	AAW85351	DeepBGC-unique
BGC0000837	AAW85352	DeepBGC-unique
BGC0000837	AAW85354	DeepBGC-unique
BGC0000837	AAW85355	DeepBGC-unique
BGC0000838	ABQ04108	DeepBGC-unique
BGC0000838	ABQ04109	DeepBGC-unique
BGC0000838	ABQ04110	DeepBGC-unique
BGC0000838	ABQ04111	DeepBGC-unique
BGC0000838	ABQ04112	DeepBGC-unique
BGC0000838	ABQ04114	DeepBGC-unique
BGC0000838	ABQ04115	DeepBGC-unique
BGC0000838	ABQ04116	DeepBGC-unique
BGC0000838	ABQ04118	DeepBGC-unique
BGC0000838	ABQ04119	DeepBGC-unique
BGC0000838	ABQ04120	DeepBGC-unique
BGC0000838	ABQ04121	DeepBGC-unique
BGC0000838	ABQ04122	DeepBGC-unique
BGC0000838	ABQ04124	DeepBGC-unique
BGC0000838	ABQ04126	DeepBGC-unique
BGC0000838	ABQ04127	DeepBGC-unique
BGC0000838	ABQ04128	DeepBGC-unique
BGC0000838	ABQ04129	DeepBGC-unique
BGC0000838	ABQ04130	DeepBGC-unique
BGC0000838	ABQ04135	DeepBGC-unique
BGC0000838	ABQ04137	DeepBGC-unique
BGC0000838	ABQ04138	DeepBGC-unique
BGC0000838	ABQ04139	DeepBGC-unique
BGC0000838	ABQ04140	DeepBGC-unique
BGC0000838	ABQ04141	DeepBGC-unique
BGC0000838	ABQ04142	DeepBGC-unique
BGC0000838	ABQ04143	DeepBGC-unique
BGC0000839	ACU59349	DeepBGC-unique
BGC0000839	ACU59350	DeepBGC-unique
BGC0000839	ACU59351	DeepBGC-unique
BGC0000839	ACU59352	DeepBGC-unique
BGC0000839	ACU59353	DeepBGC-unique
BGC0000839	ACU59356	DeepBGC-unique
BGC0000839	ACU59357	DeepBGC-unique
BGC0000839	ACU59358	DeepBGC-unique
BGC0000839	ACU59359	DeepBGC-unique
BGC0000839	ACU59360	DeepBGC-unique
BGC0000839	ACU59361	DeepBGC-unique
BGC0000839	ACU59362	DeepBGC-unique
BGC0000839	ACU59363	DeepBGC-unique
BGC0000839	ACU59364	DeepBGC-unique
BGC0000839	ACU59365	DeepBGC-unique
BGC0000839	ACU59367	DeepBGC-unique
BGC0000839	ACU59368	DeepBGC-unique
BGC0000839	ACU59369	DeepBGC-unique
BGC0000839	ACU59370	DeepBGC-unique
BGC0000839	ACU59371	DeepBGC-unique
BGC0000839	ACU59372	DeepBGC-unique
BGC0000839	ACU59373	DeepBGC-unique
BGC0000841	EFG04560	DeepBGC-unique
BGC0000841	EFG04561	DeepBGC-unique
BGC0000841	EFG04562	DeepBGC-unique
BGC0000841	EFG04563	DeepBGC-unique
BGC0000841	EFG04564	DeepBGC-unique
BGC0000841	EFG04565	DeepBGC-unique
BGC0000843	EFG07991	DeepBGC-unique
BGC0000843	EFG07992	DeepBGC-unique
BGC0000843	EFG07993	DeepBGC-unique
BGC0000843	EFG07994	DeepBGC-unique
BGC0000843	EFG07995	DeepBGC-unique
BGC0000843	EFG07996	DeepBGC-unique
BGC0000843	EFG07997	DeepBGC-unique
BGC0000843	EFG07998	DeepBGC-unique
BGC0000843	EFG07999	DeepBGC-unique
BGC0000843	EFG08000	DeepBGC-unique
BGC0000843	EFG08001	DeepBGC-unique
BGC0000843	EFG08002	DeepBGC-unique
BGC0000843	EFG08003	DeepBGC-unique
BGC0000843	EFG08004	DeepBGC-unique
BGC0000843	EFG08005	DeepBGC-unique
BGC0000845	EDY47122	DeepBGC-unique
BGC0000845	EDY47123	DeepBGC-unique
BGC0000845	EDY47124	DeepBGC-unique
BGC0000845	EDY47125	DeepBGC-unique
BGC0000845	EDY47126	DeepBGC-unique
BGC0000845	EDY47127	DeepBGC-unique
BGC0000845	EDY47128	DeepBGC-unique
BGC0000845	EDY47129	DeepBGC-unique
BGC0000845	EDY47130	DeepBGC-unique
BGC0000845	EDY47131	DeepBGC-unique
BGC0000845	EDY47132	DeepBGC-unique
BGC0000845	EDY47133	DeepBGC-unique
BGC0000845	EDY47134	DeepBGC-unique
BGC0000845	EDY47135	DeepBGC-unique
BGC0000845	EDY47136	DeepBGC-unique
BGC0000845	EDY47137	DeepBGC-unique
BGC0000845	EDY47138	DeepBGC-unique
BGC0000845	EDY47139	DeepBGC-unique
BGC0000845	EDY47140	DeepBGC-unique
BGC0000845	EDY47141	DeepBGC-unique
BGC0000845	EDY47142	DeepBGC-unique
BGC0000845	EDY47143	DeepBGC-unique
BGC0000845	EDY47144	DeepBGC-unique
BGC0000848	BAG23718	DeepBGC-unique
BGC0000870	CCP43385	DeepBGC-unique
BGC0000870	CCP43386	DeepBGC-unique
BGC0000870	CCP43387	DeepBGC-unique
BGC0000870	CCP43388	DeepBGC-unique
BGC0000871	ABF89140	DeepBGC-unique
BGC0000871	ABF88003	DeepBGC-unique
BGC0000871	ABF93100	DeepBGC-unique
BGC0000871	ABF89683	DeepBGC-unique
BGC0000871	ABF87343	DeepBGC-unique
BGC0000875	ADI50276	DeepBGC-unique
BGC0000875	ADI50277	DeepBGC-unique
BGC0000875	ADI50278	DeepBGC-unique
BGC0000875	ADI50279	DeepBGC-unique
BGC0000875	ADI50280	DeepBGC-unique
BGC0000875	ADI50281	DeepBGC-unique
BGC0000875	ADF80705	DeepBGC-unique
BGC0000887	ABI75122	DeepBGC-unique
BGC0000887	ABI75123	DeepBGC-unique
BGC0000887	ABI75124	DeepBGC-unique
BGC0000887	ABI75125	DeepBGC-unique
BGC0000887	ABI75126	DeepBGC-unique
BGC0000887	ABI75127	DeepBGC-unique
BGC0000887	ABI75128	DeepBGC-unique
BGC0000887	ABI75129	DeepBGC-unique
BGC0000887	ABI75130	DeepBGC-unique
BGC0000887	ABI75132	DeepBGC-unique
BGC0000887	ABI75133	DeepBGC-unique
BGC0000887	ABI75134	DeepBGC-unique
BGC0000887	ABI75136	DeepBGC-unique
BGC0000887	ABI75137	DeepBGC-unique
BGC0000887	ABI75138	DeepBGC-unique
BGC0000887	ABI75139	DeepBGC-unique
BGC0000887	ABI75142	DeepBGC-unique
BGC0000887	ABI75143	DeepBGC-unique
BGC0000887	ABI75144	DeepBGC-unique
BGC0000891	ESP90841	DeepBGC-unique
BGC0000891	ESP90842	DeepBGC-unique
BGC0000891	ESP90843	DeepBGC-unique
BGC0000891	ESP90844	DeepBGC-unique
BGC0000891	ESP90845	DeepBGC-unique
BGC0000891	ESP90846	DeepBGC-unique
BGC0000891	ESP90847	DeepBGC-unique
BGC0000891	ESP90848	DeepBGC-unique
BGC0000891	ESP90849	DeepBGC-unique
BGC0000891	ESP90850	DeepBGC-unique
BGC0000892	AEA60652	DeepBGC-unique
BGC0000892	AEA60653	DeepBGC-unique
BGC0000892	AEA60654	DeepBGC-unique
BGC0000892	AEA60655	DeepBGC-unique
BGC0000892	AEA60656	DeepBGC-unique
BGC0000892	AEA60657	DeepBGC-unique
BGC0000892	AEA60658	DeepBGC-unique
BGC0000892	AEA60659	DeepBGC-unique
BGC0000892	AEA60660	DeepBGC-unique
BGC0000892	AEA60661	DeepBGC-unique
BGC0000892	AEA60662	DeepBGC-unique
BGC0000892	AEA60663	DeepBGC-unique
BGC0000893	CCA54200	DeepBGC-unique
BGC0000893	CCA54201	DeepBGC-unique
BGC0000893	CCA54202	DeepBGC-unique
BGC0000893	CCA54203	DeepBGC-unique
BGC0000893	CCA54204	DeepBGC-unique
BGC0000893	CCA54205	DeepBGC-unique
BGC0000893	CCA54206	DeepBGC-unique
BGC0000893	CCA54207	DeepBGC-unique
BGC0000893	CCA54208	DeepBGC-unique
BGC0000893	CCA54209	DeepBGC-unique
BGC0000893	CCA54211	DeepBGC-unique
BGC0000893	CCA54213	DeepBGC-unique
BGC0000893	CCA54214	DeepBGC-unique
BGC0000893	CCA54215	DeepBGC-unique
BGC0000893	CCA54216	DeepBGC-unique
BGC0000902	CAM00566	DeepBGC-unique
BGC0000902	CAM00567	DeepBGC-unique
BGC0000902	CAM00568	DeepBGC-unique
BGC0000902	CAM00569	DeepBGC-unique
BGC0000911	BAG17356	DeepBGC-unique
BGC0000911	BAG17357	DeepBGC-unique
BGC0000912	BAG19275	DeepBGC-unique
BGC0000912	BAG19276	DeepBGC-unique
BGC0000915	AAD28446	DeepBGC-unique
BGC0000915	AAD28447	DeepBGC-unique
BGC0000915	AAD28448	DeepBGC-unique
BGC0000915	AAD28449	DeepBGC-unique
BGC0000915	AAD28450	DeepBGC-unique
BGC0000915	AAD28451	DeepBGC-unique
BGC0000915	AAD28452	DeepBGC-unique
BGC0000915	AAD28453	DeepBGC-unique
BGC0000915	AAD28454	DeepBGC-unique
BGC0000915	AAD28455	DeepBGC-unique
BGC0000915	AAD28456	DeepBGC-unique
BGC0000915	AAD28457	DeepBGC-unique
BGC0000915	AAD28458	DeepBGC-unique
BGC0000915	AAD28459	DeepBGC-unique
BGC0000915	AAD28460	DeepBGC-unique
BGC0000915	AAD28461	DeepBGC-unique
BGC0000915	AAD28462	DeepBGC-unique
BGC0000915	AAD28463	DeepBGC-unique
BGC0000915	AAD28464	DeepBGC-unique
BGC0000915	AAD28465	DeepBGC-unique
BGC0000915	AAD32718	DeepBGC-unique
BGC0000915	AAD32719	DeepBGC-unique
BGC0000915	AAD32720	DeepBGC-unique
BGC0000915	AAD32721	DeepBGC-unique
BGC0000915	AAD32722	DeepBGC-unique
BGC0000915	AAD32723	DeepBGC-unique
BGC0000915	AAD32724	DeepBGC-unique
BGC0000915	AAD32725	DeepBGC-unique
BGC0000915	AAD32726	DeepBGC-unique
BGC0000915	AAD32727	DeepBGC-unique
BGC0000915	AAD32728	DeepBGC-unique
BGC0000915	AAD32729	DeepBGC-unique
BGC0000915	AAD32731	DeepBGC-unique
BGC0000915	AAD32732	DeepBGC-unique
BGC0000915	AAD32733	DeepBGC-unique
BGC0000915	AAD32734	DeepBGC-unique
BGC0000915	AAD32735	DeepBGC-unique
BGC0000915	AAD32736	DeepBGC-unique
BGC0000915	AAD32737	DeepBGC-unique
BGC0000915	AAD32739	DeepBGC-unique
BGC0000915	AAD32740	DeepBGC-unique
BGC0000915	AAD32741	DeepBGC-unique
BGC0000915	AAD32742	DeepBGC-unique
BGC0000915	AAD32743	DeepBGC-unique
BGC0000915	AAD32744	DeepBGC-unique
BGC0000915	AAD32745	DeepBGC-unique
BGC0000915	AAD32746	DeepBGC-unique
BGC0000915	AAD32747	DeepBGC-unique
BGC0000915	AAD32748	DeepBGC-unique
BGC0000915	AAD32750	DeepBGC-unique
BGC0000915	AAD32751	DeepBGC-unique
BGC0000915	AAD32752	DeepBGC-unique
BGC0000922	AAG04382	DeepBGC-unique
BGC0000922	AAG04383	DeepBGC-unique
BGC0000922	AAG04384	DeepBGC-unique
BGC0000922	AAG04385	DeepBGC-unique
BGC0000922	AAG04386	DeepBGC-unique
BGC0000922	AAG04387	DeepBGC-unique
BGC0000922	AAG04388	DeepBGC-unique
BGC0000922	AAG04389	DeepBGC-unique
BGC0000922	AAG04390	DeepBGC-unique
BGC0000922	AAG04391	DeepBGC-unique
BGC0000922	AAG04392	DeepBGC-unique
BGC0000926	ADB43058	DeepBGC-unique
BGC0000926	ADB43059	DeepBGC-unique
BGC0000926	ADB43060	DeepBGC-unique
BGC0000926	ADB43061	DeepBGC-unique
BGC0000926	ADB43063	DeepBGC-unique
BGC0000926	ADB43064	DeepBGC-unique
BGC0000926	ADB43065	DeepBGC-unique
BGC0000926	ADB43080	DeepBGC-unique
BGC0000926	ADB43082	DeepBGC-unique
BGC0000926	ADB43083	DeepBGC-unique
BGC0000926	ADB43084	DeepBGC-unique
BGC0000926	ADB43085	DeepBGC-unique
BGC0000926	ADB43086	DeepBGC-unique
BGC0000926	ADB43087	DeepBGC-unique
BGC0000927	CCK31523	DeepBGC-unique
BGC0000927	CCK31524	DeepBGC-unique
BGC0000927	CCK31525	DeepBGC-unique
BGC0000927	CCK31526	DeepBGC-unique
BGC0000927	CCK29106	DeepBGC-unique
BGC0000927	CCK29107	DeepBGC-unique
BGC0000927	CCK29108	DeepBGC-unique
BGC0000928	ABI75088	DeepBGC-unique
BGC0000928	ABI75089	DeepBGC-unique
BGC0000928	ABI75090	DeepBGC-unique
BGC0000928	ABI75091	DeepBGC-unique
BGC0000928	ABI75093	DeepBGC-unique
BGC0000928	ABI75094	DeepBGC-unique
BGC0000928	ABI75096	DeepBGC-unique
BGC0000928	ABI75098	DeepBGC-unique
BGC0000928	ABI75099	DeepBGC-unique
BGC0000928	ABI75102	DeepBGC-unique
BGC0000928	ABI75103	DeepBGC-unique
BGC0000928	ABI75105	DeepBGC-unique
BGC0000928	ABI75106	DeepBGC-unique
BGC0000928	ABI75107	DeepBGC-unique
BGC0000928	ABI75108	DeepBGC-unique
BGC0000928	ABI75109	DeepBGC-unique
BGC0000928	ABI75110	DeepBGC-unique
BGC0000928	ABI75113	DeepBGC-unique
BGC0000928	ABI75114	DeepBGC-unique
BGC0000928	ABI75115	DeepBGC-unique
BGC0000928	ABI75116	DeepBGC-unique
BGC0000928	ABI75117	DeepBGC-unique
BGC0000928	ABI75118	DeepBGC-unique
BGC0000928	ABI75119	DeepBGC-unique
BGC0000928	ABI75120	DeepBGC-unique
BGC0000928	ABI75121	DeepBGC-unique
BGC0000931	AAK53582	DeepBGC-unique
BGC0000931	AAK53583	DeepBGC-unique
BGC0000931	AAK53584	DeepBGC-unique
BGC0000931	AAK53586	DeepBGC-unique
BGC0000931	AAK53587	DeepBGC-unique
BGC0000932	AFO93362	DeepBGC-unique
BGC0000932	AFO93363	DeepBGC-unique
BGC0000932	AFO93366	DeepBGC-unique
BGC0000932	AFO93367	DeepBGC-unique
BGC0000932	AFO93368	DeepBGC-unique
BGC0000932	AFO93369	DeepBGC-unique
BGC0000932	AFO93370	DeepBGC-unique
BGC0000932	AFO93371	DeepBGC-unique
BGC0000932	AFO93372	DeepBGC-unique
BGC0000932	AFO93373	DeepBGC-unique
BGC0000932	AFO93374	DeepBGC-unique
BGC0000932	AFO93376	DeepBGC-unique
BGC0000932	AFO93377	DeepBGC-unique
BGC0000932	AFO93379	DeepBGC-unique
BGC0000932	AFO93380	DeepBGC-unique
BGC0000937	AGZ93887	DeepBGC-unique
BGC0000937	AGZ93888	DeepBGC-unique
BGC0000937	AGZ93889	DeepBGC-unique
BGC0000937	AGZ93890	DeepBGC-unique
BGC0000937	AGZ93891	DeepBGC-unique
BGC0000937	AGZ93892	DeepBGC-unique
BGC0000937	AGZ93893	DeepBGC-unique
BGC0000937	AGZ93894	DeepBGC-unique
BGC0000937	AGZ93895	DeepBGC-unique
BGC0000941	BAG21576	DeepBGC-unique
BGC0000941	BAG21577	DeepBGC-unique
BGC0000941	BAG21578	DeepBGC-unique
BGC0000941	BAG21579	DeepBGC-unique
BGC0000941	BAG21580	DeepBGC-unique
BGC0000942	AAP25873	DeepBGC-unique
BGC0000942	AAP25874	DeepBGC-unique
BGC0000942	AAP25875	DeepBGC-unique
BGC0000942	AAP25878	DeepBGC-unique
BGC0000943	ABD29255	DeepBGC-unique
BGC0000943	ABD29256	DeepBGC-unique
BGC0000943	ABD29257	DeepBGC-unique
BGC0000943	ABD29258	DeepBGC-unique
BGC0000943	ABD29259	DeepBGC-unique
BGC0000943	ABD29260	DeepBGC-unique
BGC0000943	ABD29261	DeepBGC-unique
BGC0000943	ABD29262	DeepBGC-unique
BGC0000943	ABD29263	DeepBGC-unique
BGC0000943	ABD29264	DeepBGC-unique
BGC0000943	ABD29265	DeepBGC-unique
BGC0000943	ABD29266	DeepBGC-unique
BGC0000943	ABD29267	DeepBGC-unique
BGC0000943	ABD29268	DeepBGC-unique
BGC0000943	ABD29269	DeepBGC-unique
BGC0000944	ABD31455	DeepBGC-unique
BGC0000944	ABD31456	DeepBGC-unique
BGC0000944	ABD31457	DeepBGC-unique
BGC0000944	ABD31458	DeepBGC-unique
BGC0000945	NP_230420	DeepBGC-unique
BGC0000945	NP_230421	DeepBGC-unique
BGC0000945	NP_230422	DeepBGC-unique
BGC0000945	NP_230423	DeepBGC-unique
BGC0000945	NP_230424	DeepBGC-unique
BGC0000945	NP_230425	DeepBGC-unique
BGC0000945	NP_230426	DeepBGC-unique
BGC0000945	NP_230427	DeepBGC-unique
BGC0000945	NP_230428	DeepBGC-unique
BGC0000945	NP_230429	DeepBGC-unique
BGC0000945	NP_230430	DeepBGC-unique
BGC0000945	NP_231840	DeepBGC-unique
BGC0000945	NP_231841	DeepBGC-unique
BGC0000945	NP_231842	DeepBGC-unique
BGC0000948	CAH08161	DeepBGC-unique
BGC0000948	CAH08162	DeepBGC-unique
BGC0000952	CBW45636	DeepBGC-unique
BGC0000952	CBW45637	DeepBGC-unique
BGC0000952	CBW45638	DeepBGC-unique
BGC0000952	CBW45639	DeepBGC-unique
BGC0000952	CBW45640	DeepBGC-unique
BGC0000952	CBW45641	DeepBGC-unique
BGC0000952	CBW45642	DeepBGC-unique
BGC0000952	CBW45643	DeepBGC-unique
BGC0000952	CBW45644	DeepBGC-unique
BGC0000952	CBW45645	DeepBGC-unique
BGC0000952	CBW45646	DeepBGC-unique
BGC0000952	CBW45647	DeepBGC-unique
BGC0000952	CBW45648	DeepBGC-unique
BGC0000952	CBW45649	DeepBGC-unique
BGC0000952	CBW45650	DeepBGC-unique
BGC0000952	CBW45651	DeepBGC-unique
BGC0000952	CBW45652	DeepBGC-unique
BGC0000952	CBW45653	DeepBGC-unique
BGC0000952	CBW45654	DeepBGC-unique
BGC0000952	CBW45655	DeepBGC-unique
BGC0000952	CBW45656	DeepBGC-unique
BGC0000952	CBW45657	DeepBGC-unique
BGC0000952	CBW45658	DeepBGC-unique
BGC0000952	CBW45659	DeepBGC-unique
BGC0000952	CBW45660	DeepBGC-unique
BGC0000952	CBW45661	DeepBGC-unique
BGC0000952	CBW45662	DeepBGC-unique
BGC0000952	CBW45663	DeepBGC-unique
BGC0000952	CBW45664	DeepBGC-unique
BGC0000952	CBW45665	DeepBGC-unique
BGC0000952	CBW45666	DeepBGC-unique
